code,ergp_line_item,mda_code,agency,mother_ministry, amount ,alignment,confidence,reason,mandate_deviation_score
ERGP27227639,"REHABILITATION OF BAUCHI AND BENIN ZONAL OFFICES @ 200,000,000 EACH. JIGAWA SECTOR COMMAND @ 150,000,000 AND FUNTUA UNIT COMMAND @",161007001,FEDERAL ROAD SAFETY COMMISSION,,469000000,YES,HIGH,"Rehabilitating FRSC zonal offices, sector commands, and unit commands directly supports the agency's nationwide operational presence required to fulfill its core mandate of road safety enforcement and administration.",0
ERGP27227684,"PURCHASE OF 14 UNITS OF 2HP AIR CONDITIONERS @ 3,000,000 EACH, 6 UNITS OF 3 TONS SPLIT AIR CONDITIONERS @ 5,000,000 EACH AND 2 UNITS OF 2HP SPLIT AIR",161007001,FEDERAL ROAD SAFETY COMMISSION,,56000000,YES,HIGH,Air conditioning units are necessary office equipment to maintain functional work environments for FRSC personnel carrying out their road safety mandate across nationwide commands and facilities.,0
ERGP27230463,"PURCHASE OF TWO (2) UNITS OF 5 BEDROOM DUPLEXES FOR DEPUTY CORPS MARSHALS IN ABUIJA @ 435,000,000 EACH.",161007001,FEDERAL ROAD SAFETY COMMISSION,,609000000,PARTIAL,MEDIUM,"While residential accommodation for senior officers like Deputy Corps Marshals could support the agency's operational capacity and staff retention, the purchase of expensive duplexes in Abuja appears to prioritize executive comfort over core road safety mandates and may not represent the most efficient use of public funds for achieving the agency's statutory functions.",50
ERGP27230603,"PURCHASE OF BLOCK OF 6 FLATS FOR SENIOR OFFICERS OFFICIAL RESIDENCE (BALANCE PAYMENT) @ 30,000,000.",161007001,FEDERAL ROAD SAFETY COMMISSION,,21000000,PARTIAL,MEDIUM,"While housing for senior officers supports operational capacity by ensuring key personnel availability, purchasing residential property is not directly related to the agency's core road safety mandate and statutory functions.",50
ERGP29227709,"PURCHASE OF 48 UNITS OF E-TICKETING DEVICE TPS 900 TELPO TP5900, ANDROID POS TERMINAL, ANDROID 10 @ 630,392.92 EACH",161007001,FEDERAL ROAD SAFETY COMMISSION,,21181202,YES,HIGH,"E-ticketing devices directly support the agency's statutory functions of highway patrol, traffic law enforcement, and operating mobile courts for summary trial of traffic offenders by enabling digital issuance of traffic violation tickets.",0
ERGP29227728,"PURCHASE OF 40 UNITS OF DESKTOP COMPUTERS @ 935,000 EACH, 40 UNITS OF PRINTERS @ 400,000 EACH AND 40 UNITS OF UPS @ 200,000 EACH.",161007001,FEDERAL ROAD SAFETY COMMISSION,,42980000,YES,HIGH,"Desktop computers, printers, and UPS units are essential office equipment needed to support FRSC's administrative functions including driver licensing, vehicle registration, research activities, data maintenance, and general operational management across their nationwide commands.",0
ERGP29230590,"RADIO COMMUNICATION RENEWAL LICENCE FEE (2017-2023) AT NCC @ 100,718,699.35 AND PROVISION OF UNIFIED THREAT MANAGEMENT (UTM) @27,",161007001,FEDERAL ROAD SAFETY COMMISSION,,203026342,YES,HIGH,"Radio communication systems are essential infrastructure for FRSC's core functions including highway patrol, emergency response coordination, accident scene management, and maintaining communication across their nationwide network of commands and outposts.",0
ERGP10247495,"20 UNITS OF THREE IN ONE SOLAR LIGHT @ 180,000 EACH",161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,4000000,YES,HIGH,"Solar lighting units are necessary infrastructure for maintaining training facilities including classrooms, dormitories and parade grounds, which is explicitly within the Academy's mandate.",0
ERGP23247491,FURNISHING OF ONE CLASSROOM BLOCK,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,90000000,YES,HIGH,Furnishing classroom blocks directly supports the Academy's core mandate to provide comprehensive training for FRSC personnel and aligns with statutory function (s) to maintain training facilities including classrooms.,0
ERGP23247493,BUILDING OF ONE CLASSROOM BLOCK (PHASE 1/3),161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,250000000,YES,HIGH,Building classroom blocks directly supports the Academy's core mandate to provide comprehensive training for FRSC personnel and falls under statutory function (s) to maintain training facilities including classrooms.,0
ERGP25247489,REMODELLING AND EQUIPPING OF THE MEDICAL CENTRE,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,150000000,PARTIAL,MEDIUM,"While not explicitly listed in statutory functions, a medical centre supports the Academy's first aid/emergency response training mandate and cadet welfare, though it's peripheral to the core training mission.",50
ERGP27247487,FURNISHING OF CAFETERIA BUILDING,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,50000000,YES,HIGH,Furnishing the cafeteria building is necessary infrastructure to support the Academy's mandate to maintain training facilities for residential cadet training and in-service courses for Road Safety Marshals.,0
ERGP29247486,FURNISHING OF ICT BUILDING,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,135000000,YES,HIGH,Furnishing the ICT building directly supports the agency's statutory function to provide ICT training for computerized operations and is essential for maintaining proper training facilities.,0
ERGP29247494,EQUIPPING OF THE E- LIBRARY,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,200000000,YES,HIGH,Equipping an e-library directly supports the Academy's core training mandate by providing essential digital learning resources and research materials needed for comprehensive training of FRSC personnel across all statutory functions.,0
ERGP30247488,PURCHASE OF ONE STAFF BUS BUS,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,80000000,YES,HIGH,"A staff bus is necessary for the Academy to transport personnel and trainees to various training locations and facilities, directly supporting their core mandate of providing comprehensive training for FRSC personnel.",0
ERGP30247490,PURCHASE OF FIRE FIGHTING EQUIPMENT,161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,3000000,PARTIAL,MEDIUM,"While fire fighting equipment is not explicitly mentioned in the mandate, it could be reasonably necessary for maintaining training facilities and ensuring safety during emergency response training activities.",50
ERGP30247492,"PURCHASE OF REGIMENTAL DANCE BAND INSTRUMENT @ (15,000,000:00), PARADE DRUMS AND WIND INSTRUMENT@(23,000,000:00)",161007002,FEDERAL ROAD SAFETY COMMISSION ACADEMY,,38000000,PARTIAL,MEDIUM,"While regimental instruments and parade drums relate to the Academy's mandate for drill training and ceremonial activities that build discipline and esprit de corps among trainees, the large expenditure on dance band instruments appears less directly connected to core road safety training functions.",50
ERGP10247504,"20 UNITS OF THREE IN ONE SOLAR LIGHT @ 180,000 EACH",161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,3600000,PARTIAL,MEDIUM,"Solar lighting could support the College's training facilities and operations, but the item lacks clear connection to the core mandate of providing advanced leadership training for FRSC officers.",50
ERGP23247498,"CONSTRUCTION OF PERIMETER FENCE @ (228,000,000:00) AND QUARTER GUARD @ (3,200,000:00)",161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,231200000,YES,HIGH,Construction of perimeter fence and quarter guard are essential security infrastructure directly supporting the College's core function of providing residential advanced training facilities for FRSC officers.,0
ERGP23247499,BUILDING OF ONE CLASSROOMS BLOCK (PHASE 1),161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,470000000,YES,HIGH,Building classroom blocks is essential infrastructure directly supporting the agency's core mandate to conduct various training courses and educational programs for FRSC officers.,0
ERGP30247496,PURCHASE OF ONE OFFICIAL VEHICLE FOR THE COMANDANT.,161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,100000000,YES,HIGH,"The purchase of an official vehicle for the Commandant is necessary for the administrative leadership and operational management of the training institution, enabling effective oversight of the College's mandate to provide advanced training for FRSC officers.",0
ERGP30247497,"SITE CLEARING , SURVEYING AND DOCUMENTATION OF LAND",161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,20000000,YES,HIGH,"Site clearing, surveying and documentation of land is necessary for the Command and Staff College to establish or expand its physical training facilities and infrastructure required to fulfill its mandate of providing advanced training programs for FRSC officers.",0
ERGP30247500,BUILDING OF CAFETERIA,161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,48200000,YES,HIGH,A cafeteria is essential infrastructure to support the residential training programs and courses conducted at the Command and Staff College for FRSC officers.,0
ERGP30247501,INSTALLATION OF INDUSTRIAL BOREHOLES X2,161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,56000000,YES,HIGH,"Installing industrial boreholes is necessary infrastructure to support the College's core training operations by providing reliable water supply for residential facilities, classrooms, and other essential training infrastructure.",0
ERGP30247502,"CONSTRUCTION OF MAIN GATE AND GATE HOUSE @ (65,000,000:00) AND SECURITY POST @ (6,000,000:00)",161007003,FEDERAL ROAD SAFETY COMMISSION COMMAND AND STAFF COLLEGE,,71000000,YES,HIGH,"Construction of main gate, gate house, and security post are essential infrastructure components required for the secure operation of any training institution, directly supporting the College's ability to conduct its mandated training programs for FRSC officers.",0
ERGP27247515,(4) TWO BEDROOM RESIDENTIAL QUARTERS FOR DIRECTING STAFF,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,200000000,YES,HIGH,Residential quarters for directing staff are necessary to support the training school's operations by ensuring accommodation for instructors who deliver the specialized vehicle inspection and licensing training programs.,0
ERGP27247516,(4) TWO BEDROOM RESIDENTIAL QUARTERS FOR INSTRUCTORS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,200000000,YES,HIGH,Residential quarters for instructors directly supports the agency's core training mandate by ensuring availability and retention of qualified teaching staff essential for delivering specialized FRSC inspection training programs.,0
ERGP27247519,REHABILITATION OF HOSTELS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,30000000,YES,HIGH,Rehabilitating hostels directly supports the agency's core training mandate by providing essential accommodation infrastructure for trainees attending specialized vehicle inspection and licensing courses.,0
ERGP27247520,REHABILITATION OF STAFF QUARTERS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,25000000,PARTIAL,MEDIUM,"While staff quarters rehabilitation is not directly related to the agency's core training mandate for vehicle inspection and licensing, it supports the operational capacity needed to house training personnel and trainees at the specialized training school.",50
ERGP27247522,REHABILITATION OF CAFETERIA,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,10000000,PARTIAL,MEDIUM,"While cafeteria rehabilitation supports the training infrastructure needed for the school's core mandate of providing specialized FRSC inspection training, it is an indirect support facility rather than directly related to the core training functions.",50
ERGP27247523,REHABILITATION OF CLINIC,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,7000000,NO,HIGH,"The rehabilitation of a clinic does not align with the agency's core mandate of providing specialized training in vehicle inspection, driver licensing and compliance monitoring, as none of the statutory functions relate to healthcare facility management or medical services.",100
ERGP27247524,REHABILITATION OF AUDITORIUM & 6 NOS. CLASSES,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,40000000,YES,HIGH,Rehabilitating auditorium and classrooms directly supports the agency's core mandate to provide specialized training courses for FRSC inspection personnel.,0
ERGP27247525,RENOVATION OF ADMIN BLOCK,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,45000000,YES,HIGH,Renovating the administrative block is necessary infrastructure maintenance that directly supports the school's core mandate of providing specialized training facilities for FRSC inspection personnel.,0
ERGP29247531,INTERNET INFRASTRUCTURE,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,20000000,YES,HIGH,"Internet infrastructure is essential for operating computerized licensing systems, accessing vehicle databases for documentation verification, and delivering modern training programs as outlined in the agency's statutory functions.",0
ERGP29247532,CCTV CAMERA INSTALLATIONS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,20000000,PARTIAL,MEDIUM,"CCTV cameras could support training activities by enabling monitoring of practical vehicle inspection exercises and licensing procedures, though security infrastructure is not explicitly within the core training mandate.",50
ERGP30247507,PROCUREMENT OF COMMANDANT OFFICIAL VEHICLE,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,70000000,NO,HIGH,"The procurement of a commandant official vehicle is an administrative expense that does not directly support the agency's core mandate of providing specialized training in vehicle inspection, driver licensing, and compliance monitoring for FRSC personnel.",100
ERGP30247509,PROCUREMENT OF COASTER STAFF BUSES,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,200000000,YES,HIGH,Procurement of coaster staff buses is necessary for transporting training personnel and trainees to various inspection sites and practical training locations as part of the specialized vehicle inspection and licensing training programs.,0
ERGP30247511,PROCUREMENT OF PHOTOCOPIERS FOR EACH SCHOOL,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,5000000,YES,HIGH,"Photocopiers are essential office equipment needed to reproduce training materials, documentation, and administrative records required for the school's core training functions in vehicle inspection and licensing procedures.",0
ERGP30247512,PROCUREMENT OF REGIMENTAL BAND EQUIPMENTS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,25000000,NO,HIGH,"Procurement of regimental band equipment does not align with the agency's specialized mandate of providing training in vehicle inspection, driver licensing, and compliance monitoring for FRSC personnel.",100
ERGP30247514,PROCUREMENT OF LAWN MOWERS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,3000000,PARTIAL,MEDIUM,"While lawn mowers for facility maintenance are not directly related to the core training mandate in vehicle inspection and licensing, they may be necessary for maintaining the training school grounds and facilities where the specialized courses are conducted.",50
ERGP30247517,OBSTACLE CROSSING,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,22000000,NO,HIGH,"Obstacle crossing relates to physical infrastructure or military operations, which has no connection to the agency's mandate of providing specialized training in vehicle inspection, driver licensing, and compliance monitoring for FRSC personnel.",100
ERGP30247526,RENOVATION OF FOOTBALL PITCH,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,20000000,NO,HIGH,"Renovation of a football pitch does not relate to the agency's core mandate of providing specialized training in vehicle inspection, driver licensing, and compliance monitoring for FRSC personnel.",100
ERGP30247527,RENOVATION OF SECURITY POST/GATE,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,15000000,PARTIAL,MEDIUM,"While renovating security infrastructure supports the training school's operational needs and facility management, it is not directly related to the core mandate of providing specialized vehicle inspection and licensing training.",50
ERGP30247528,BOREHOLE AND OVERHEAD TANKS,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,15000000,NO,HIGH,"Borehole and overhead tanks are basic infrastructure utilities that do not relate to the agency's specialized mandate of providing training in vehicle inspection, driver licensing and compliance monitoring.",100
ERGP30247530,RELOCATION OF MIKANO AND TRANSFORMER,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,18000000,PARTIAL,MEDIUM,"While relocating power infrastructure like generators and transformers could support the training school's operational needs for conducting specialized vehicle inspection and licensing courses, it's not directly related to the core training mandate and may be more of a facilities management expense.",50
ERGP30247533,ELECTRIC FENCE INSTALATION,161007004,FEDERAL ROAD SAFETY COMMISSION INSPECTORATE TRAINING SCHOOL,,10000000,NO,HIGH,Electric fence installation is a security infrastructure measure that falls outside the agency's specialized mandate of providing vehicle inspection and driver licensing training for FRSC personnel.,100
ERGP10247540,SOLAR ELECTRICITY FOR COMMANDANT OFFICE AND ADMINISTRATIVE BLOCK,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,20000000,YES,HIGH,Solar electricity for the Commandant office and administrative block is essential infrastructure that directly supports the agency's core function of providing training and administrative services to FRSC support staff.,0
ERGP27247536,PURCHASE OF FURNITURES FOR ADMINISTRATIVE BLOCK,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,100000000,YES,HIGH,Purchasing furniture for the administrative block directly supports the agency's core function of providing training facilities and administrative operations for FRSC support staff and civilian personnel.,0
ERGP27247542,PURCHASE OF FURNITURES FOR CAFETERIA,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,50000000,YES,HIGH,A cafeteria with proper furniture is essential infrastructure for a training school that conducts courses and provides meals for trainees during their residential training programs.,0
ERGP27247543,PURCHASE OF FURNITURES FOR CLINIC,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,75000000,PARTIAL,MEDIUM,"While purchasing clinic furniture is not directly related to the core training mandate, it could support health and safety training activities or provide basic medical facilities for trainees during courses.",50
ERGP27247546,CONSTRUCTION OF COMMON ROOMS,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,120000000,YES,HIGH,"Construction of common rooms directly supports the agency's training mandate by providing necessary facilities for trainees and staff participating in the various training programs, courses, and professional development activities conducted by the school.",0
ERGP29247537,PROCUREMENT OF COMPUTERS,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,10000000,YES,HIGH,"The procurement of computers directly supports the agency's statutory function to provide ICT training for database and systems management staff, as well as general administrative and training operations.",0
ERGP30247544,PROVISION OF SOLAR POWERED BOREHOLES,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,25000000,NO,HIGH,"The agency's mandate is specifically focused on training FRSC support staff and civilian personnel, with no authority or responsibility for water infrastructure development such as solar powered boreholes.",100
ERGP30247545,BUILDING OF HOSTEL BLOCKS,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,500000000,YES,HIGH,Building hostel blocks directly supports the agency's core mandate of providing training for FRSC support staff and civilian personnel by providing necessary accommodation infrastructure for trainees attending courses at the training school.,0
ERGP30247547,CONSTRUCTION OF PARADE GROUND,161007005,FEDERAL ROAD SAFETY COMMISSION MARSHALS' ASSISTANTS TRAINING SCHOOL,,100000000,PARTIAL,MEDIUM,"While a parade ground is not explicitly mentioned in the mandate, it could reasonably support training activities for support staff orientation, organizational culture courses, and ceremonial functions related to the training programs conducted by the school.",50
ERGP10175045,PROVISION AND INSTALLATION OF SOLAR POWERED STREETLIGHT IN RURAL COMMUNITIES IN THE 6 GEO-POLITICAL ZONES,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1400000000,PARTIAL,MEDIUM,"While solar streetlights in rural communities could support the ministry's mandate for rural socio-economic development, street lighting infrastructure is not directly related to the core agricultural, food security, and agribusiness functions that define this agency's primary responsibilities.",50
ERGP1208767,ESTABLISHMENT OF AGRICULTURAL MARKETING INCUBATION CENTRES FOR YOUTH AND WOMEN ACROSS THE SIX GEO-POLITICAL ZONES,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,455000000,YES,HIGH,"This budget item directly aligns with the agency's mandate to stimulate agricultural employment, empower farmers, facilitate market access for agricultural products, and promote agribusiness development across Nigeria's regions.",0
ERGP1208771,FOOD SECURITY CROPS VALUE CHAINS DEVELOPMENT PROGRAMS,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1494891133,YES,HIGH,The budget item directly aligns with the Ministry's core mandate to ensure food security through crop production and develop commodity value chains as specified in functions (a) and (h).,0
ERGP1208772,FOOD SECURITY CROPS VALUE CHAINS DEVELOPMENT PROGRAMS ON CASH CROPS,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1806314570,YES,HIGH,"The budget item directly aligns with the agency's core mandate to ensure food security, develop commodity value chains, and focus on value chains where Nigeria has comparative advantage, as specified in functions (a), (h), and (q).",0
ERGP1208802,PROVISION FOR ENHANCED STRATEGIC FOOD RESERVE FOR FOOD SECURITY AND MARKET STABILIZATION,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1862000000,YES,HIGH,The budget item directly aligns with the Ministry's core mandate to ensure food security and its specific function to manage strategic grain reserves and food storage facilities.,0
ERGP12175035,CONSTRUCTION OF FEEDER ROADS IN RURAL COMMUNITIES IN THE 6 GEO-POLITICAL ZONES,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,2514893597,PARTIAL,MEDIUM,"While feeder roads in rural communities can support agricultural development by improving market access and facilitating rural socio-economic development (which are within the ministry's mandate), road construction is primarily an infrastructure function that would typically fall under transportation or works ministries rather than agriculture.",50
ERGP16193867,IMPLEMENTATION OF MANPOWER DEVELOPMENT STRATEGIES TO IMPROVE AGRICULTURAL PRODUCTIVITY,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210700000,YES,HIGH,"The budget item directly aligns with the agency's mandate to empower farmers through extension services, oversee agricultural training institutions, and stimulate agricultural employment across value chains.",0
ERGP16231491,"IMPLEMENTATION OF FCSSIP POLICY TO ENHANCE FOOD SECURITY
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,372400000,YES,MEDIUM,"The budget item directly supports the Ministry's core mandate to ensure food security and implement national agricultural policies, though the specific FCSSIP policy acronym is not explicitly defined in the mandate description.",5
ERGP18208797,REHABILITATION AND CALIBRATION OF FGN RETAINED SILO COMPLEXES IN READINESS FOR STRATEGIC FOOD RESERVE STOCKING FOR FOOD SECURITY,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,504000000,YES,HIGH,The budget item directly aligns with the agency's mandate to manage strategic grain reserves and food storage facilities (function s) and ensure food security for Nigeria's growing population (function a).,0
ERGP27105258,"INFRASTRUCTURES AND PROJECTS SUPPORT COORDINATION
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,672210000,PARTIAL,MEDIUM,"While the agency's mandate includes coordinating agricultural projects and facilitating rural development which could involve infrastructure support, the budget item is too broadly worded to clearly align with the Ministry's specific agricultural and food security functions.",50
ERGP27174747,"UPGRADE OF FACILITIES IN THE HEADQUARTERS BUILDING (OLD) AND STATE OFFICES
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,525000000,YES,HIGH,"Upgrading headquarters and state office facilities is necessary infrastructure investment that directly supports the ministry's operational capacity to effectively carry out its agricultural policy formulation, coordination, and administrative functions across Nigeria.",0
ERGP27174760,"CONSTRUCTION OF FMARD HEADQUARTERS OFFICE COMPLEX
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,5670000000,YES,HIGH,Construction of headquarters office complex is necessary infrastructure to support the Ministry's administrative functions and core mandate of formulating and implementing agricultural policies and coordinating nationwide agricultural development programs.,0
ERGP27231566,"CONSTRUCTION OF PUBLIC TOILETS, RURAL MARKETS AND HOUSING INFRASTRUCTURES IN THE SIX GEO-POLITICAL ZONES",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,764893597,PARTIAL,MEDIUM,"While rural market construction aligns with the ministry's mandate to facilitate market access for agricultural products, public toilets and housing infrastructure are outside the core agricultural and food security functions.",50
ERGP28175039,PROVISION OF PORTABLE WATER IN RURAL COMMUNITIES IN THE 6 GEO-POLITICAL ZONES,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,1050000000,PARTIAL,MEDIUM,"While the provision of portable water in rural communities is not explicitly listed in the agency's core agricultural mandate, it could be justified as supporting rural socio-economic development and facilitating agricultural activities that require water access, though this represents a secondary connection to the ministry's primary food security and agricultural development functions.",50
ERGP30105248,"CONTRIBUTION TO INTERNATIONAL ORGANIZATIONS
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,117788792,YES,HIGH,"The agency's mandate explicitly includes coordinating agricultural projects with international donor partners like FAO, World Bank, and African Development Bank, which typically requires membership contributions to international agricultural organizations.",0
ERGP30126578,"RESEARCH ON HUMAN CAPITAL DEVELOPMENT IN AGRICULTURE
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,385000000,YES,HIGH,"Research on human capital development in agriculture directly aligns with the Ministry's mandate to empower farmers through extension services, oversee agricultural training institutions, and supervise agricultural research institutes for agricultural transformation.",0
ERGP30159116,"COUNTERPART FUNDING OF AGRICULTURAL PROJECTS WITH DONOR AGENCIES
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,511649483,YES,HIGH,"The budget item directly aligns with the agency's mandate to coordinate agricultural projects supported by donor partners including World Bank, African Development Bank, FAO and bilateral partners, as explicitly stated in function (o).",0
ERGP30174655,"SURVEYING AND MAPPING OF ACQUIRED MINISTRY'S LANDS AND FACILITIES
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,50575907,YES,HIGH,Surveying and mapping of acquired ministry lands and facilities directly supports the agency's mandate to facilitate land resources development and manage agricultural infrastructure necessary for implementing agricultural policies and programs.,0
ERGP30174685,"IMPLEMENTATION OF AGRICULTURAL FOOD SECURITY PROGRAMS
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000,YES,HIGH,The implementation of agricultural food security programs directly aligns with the Ministry's core mandate to ensure food security and achieve the vision of a hunger-free Nigeria through agricultural transformation.,0
ERGP30174912,"NATIONAL COUNCIL ON AGRICULTURE AND RURAL DEVELOPMENT
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,129799968,YES,HIGH,"The National Council on Agriculture and Rural Development directly aligns with the Ministry's mandate to formulate and implement national agricultural policies, coordinate multi-stakeholder engagements, and manage the agricultural sector through strategic partnerships and coordination mechanisms.",0
ERGP30175085,"MAINSTREAMING GENDER IN AGRIBUSINESS
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,607517786,PARTIAL,MEDIUM,"While gender mainstreaming is not explicitly mentioned in the agency's mandate, it can be reasonably inferred as supporting the Ministry's broader goals of agricultural employment creation, farmer empowerment, and inclusive agricultural development across Nigeria's diverse population.",50
ERGP30175109,NATIONAL PROGRAMME FOR THE CONTROL OF TRANSBOUNDARY PESTS AND INTEGRATED PESTS SURVEILLANCE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000,YES,HIGH,The control of transboundary pests and integrated pest surveillance directly supports the Ministry's core mandate to ensure food security in crop production and implement policies for agricultural development.,0
ERGP30193870,INFRASTRUCUTURES DEVELOPMENT IN THE 37 FIELD AND 6 ZONAL COORDINATING OFFICES,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000,YES,HIGH,"Infrastructure development for field and zonal coordinating offices directly supports the Ministry's mandate to coordinate agricultural projects, provide extension services to farmers, and facilitate rural socio-economic development throughout Nigeria.",0
ERGP30208758,"AGRICULTURE AND FOOD SECURITY STAKEHOLDERS' ANALYSIS AND MAPPING STUDY
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35209245,YES,HIGH,The budget item directly supports the agency's mandate to manage the agricultural sector through multi-stakeholder engagements and develop strategic partnerships to stimulate investments driving market-led agricultural transformation.,0
ERGP30208761,REVIEW OF EXISTING AGRICULTURAL LAWS AND DRAFTING OF NEW ONES TO SUPPORT AGRIBUSINESS AND INVESTMENTS FOR AGRICULTURAL DEVELOPMENT AND FOOD AND,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000,YES,HIGH,"Reviewing and drafting agricultural laws to support agribusiness and investments directly aligns with the Ministry's mandate to formulate and implement national agricultural policies, promote agro-industrial development, and develop strategic partnerships to stimulate investments for market-led agricultural transformation.",0
