code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP30238062,SUPPLY AND INSTALLATION OF 5 NOS. ABB 500KVA TRANSFORMER IN SELECTED LOCATIONS IN AWKA NORTH/ SOUTH FEDERAL CONSTITUENCY ANAMBRA STATE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item involves electrical infrastructure in Anambra State, which is outside the agency's geographic mandate that covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Federal Ministry of Agriculture) and the mandate description (North East Development Commission).",100
ERGP30238065,"SUPPLY OF GRAINS TO KARAYE/ROGO FEDERAL CONSTITUENCY KANO STATE
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item involves supplying grains to Kano State, which is outside the North-East Development Commission's geographical mandate that covers only six specific states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Federal Ministry of Agriculture) and the mandate described (North East Development Commission).",100
ERGP30238067,"PROVISION OF FARM INPUTS TO THE PEOPLE OF YAURI, NGASKI AND SHANGA, KEBBI STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,NO,HIGH,"The budget item targets Kebbi State locations (Yauri, Ngaski, and Shanga), but the agency mandate specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and Kebbi State is not among them.",100
ERGP30238068,SUPPLY OF ASSORTED GRAINS IN SOME SELECTED AREAS IN LAGOS ISLAND FEDERAL CONSTITUENCY II,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item involves supplying grains in Lagos Island, which is outside the North-East region (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states) that defines this agency's geographical mandate.",100
ERGP30238070,"SUPPLY OF FERTILIZERS AND RICE GRAINS IN ALKALERI /KIRFI FEDERAL CONSTITUENCY, BAUCHI STATE.",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission focused on insurgency rehabilitation, but the agency name is Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the agricultural budget item and the insurgency-focused mandate listed.",100
ERGP30238074,SUPPLY OF GRAINS IN SUPPORT OF THE LESS PRIVILEDGE IN TOTO FEDERAL CONSTITUENCY NASARAWA STATE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item targets Nasarawa State which is outside the agency's mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch as this is assigned to the Federal Ministry of Agriculture rather than the North East Development Commission.",100
ERGP30238076,"EROSION CONTROL WORKS AT GAMBORU-KANUMBURI, DUMBA, BULABULIM, PUMP HOUSE, GHANA, ZAMIYA AND GAULONU DIRA NGALA RIVER BANK IN BAMA NGALA",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,NO,HIGH,"This budget item is assigned to the Federal Ministry of Agriculture and Food Security but the mandate described is for the North East Development Commission, creating a clear mismatch between the agency and its stated mandate.",100
ERGP30238080,"SUPPLY OF FARM IMPLEMENTS FOR OKPOGA RURAL WOMEN IN ADO/OKPKWU/OGBADIBO FEDERAL CONSTITUENCY, BENUE STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item targets Benue State which is not within the North East Development Commission's mandate that specifically covers only six states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name and mandate provided.",100
ERGP30238084,SUPPLY OF GRAINS TO FARMERS ACROSS ORHIONMWON/UHUNMWODE FEDERAL CONSTITUENCY EDO STATE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,7000000.0,NO,HIGH,"The budget item involves supplying grains to farmers in Edo State, which is outside the agency's geographical mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Federal Ministry of Agriculture) and the mandate described (North East Development Commission).",100
ERGP30238087,SUPPLY OF FERTILIZERS TO FARMERS IN YAMALTU-DEBA FEDERAL CONSTITUENCY GOMBE STATE.,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission, not the Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the agricultural budget item and the insurgency/reconstruction-focused mandate described.",100
ERGP30238091,"SUPPLY OF GRAINS TO KAGA/GUBIO/MAGUMERI FEDERAL CONSTITUENCY, BORNO STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission, not the Federal Ministry of Agriculture and Food Security, creating a mismatch between the agency name and the mandate description.",100
ERGP30238099,"PROVISION OF GRAINS IN MAGAMA/BADIKKO/NABARDO, TORO LOCAL GOVERNMENT AREA BAUCHI STATE,",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The agency mandate describes the North East Development Commission, not the Federal Ministry of Agriculture and Food Security, creating a complete mismatch between the agency name and its stated mandate.",100
ERGP30238101,"SUPPLY AND DISTRIBUTION OF 3'' INCHES IRRIGATION PUMPING MACHINE FOR VARIOUS FARMERS OF GADA/GORONYO FEDERAL CONSTITUENCY SOKOTO STATE,",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item involves agricultural activities in Sokoto State, which is outside the North-East geopolitical zone that this agency is mandated to serve (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238103,"SUPPLY OF GRAINS TO BAGUDO/SURU FEDERAL CONSTITUENCY, KEBBI STATE
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item involves supplying grains to Kebbi State, which is outside the North-East geopolitical zone that the agency is mandated to serve (only covers Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states).",100
ERGP30238106,"SUPPLY OF GRAINS TO OYI/AYAMELUM FEDERAL CONSTITUENCY, ANAMBRA STATE.
",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The agency mandate is specifically for North-East Nigeria development (covering Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states), while the budget item is for Anambra State in the South-East region, which falls completely outside the agency's geographical jurisdiction.",100
ERGP30238109,"SUPPLY OF 3"" INCHES WATER PUMPING MACHINE TO KOKO-BESSE/MAIYAMA FEDERAL CONSTITUENCY , KEBBI STATE.",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,NO,HIGH,"The budget item is for Kebbi State, which is not one of the six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe) covered by this agency's mandate.",100
ERGP30238112,"SUPPLY OF GRAINS TO BIRNIN KEBBI, KALGO, BUNZA FEDERAL CONSTITUENCY KEBBI STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,21000000.0,NO,HIGH,"The budget item involves supplying grains to Kebbi State constituencies, but the agency's mandate is specifically limited to six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and Kebbi State is not among them.",100
ERGP30238115,"SUPPLY OF GRAINS TO UGHELLI NORTH / UGHELLI SOUTH/ UDU FEDERAL CONSTITUENCY, DELTA STATE,",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item involves supplying grains to Delta State constituencies, which falls outside the agency's geographic mandate that is specifically limited to six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe).",100
ERGP30238117,"PROVISION OF EMPOWERMENT GRANTS TO SUPPORT SMALL SCALE BUSINESSES IN BAYELSA EAST SENATORIAL DISTRICT, BAYELSA STATE.",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item targets Bayelsa State which is not within the North-East Development Commission's mandated coverage area of six states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name and mandate provided.",100
ERGP30238120,"CONSTRUCTION OF ROAD WITH CULVERTS AND DRAINAGES IN GUBAHO VILLAGE TO JARADALI WARD IN BIU/BAYO/KWAYA KUSAR/SHANI FEDERAL CONSTITUENCY, BORNO",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,980000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission, not the Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the listed agency and its described responsibilities.",100
ERGP30238123,"SUPPLY OF MOTORCYCLES TO UNEMPLOYED YOUTHS IN ISUIKWUATO/UMUNNEOCHI FED CONST, ABIA STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item targets Abia State which is not within the North-East geopolitical zone covered by the agency's mandate (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238125,"SUPPLY OF MOTORCYCLES AT KAMAH COMMUNITY IN FADAN KAGOMA, JEMAÃÂ LGA, KADUNA STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,14000000.0,NO,HIGH,"The budget item is for supplying motorcycles in Kaduna State, which is not one of the six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe) covered by this agency's mandate.",100
ERGP30238127,"PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT OBA-EZE WILE ROYAL COMMUNITY, OKPUNU-OTULU NNEWI ANAMBRA STATE. (RURAL",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,31500000.0,NO,HIGH,"The budget item is for a project in Anambra State, which is not within the North-East geopolitical zone covered by the agency's mandate (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238129,PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT KENN-AYARI STREET OFUNWENGBE COMMUNITY BENIN CITY. (RURAL DEVELOPMENT),215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,31500000.0,NO,HIGH,"The budget item is for infrastructure in Benin City (Edo State) which is outside the North-East Development Commission's geographical mandate that covers only six specific states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and the agency listed is incorrectly identified as the Federal Ministry of Agriculture rather than NEDC.",100
ERGP30238130,"PROVISION AND INSTALLATION OF ALL-IN-ONE SOLAR STREETLIGHT AT KARIM- LAMIDO, LAU, ARDO-KOLA FEDERAL CONSTITUENCY TARABA STATE. (RURAL",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The mandate described is for the North East Development Commission, but the agency listed is the Federal Ministry of Agriculture and Food Security, creating a complete mismatch between the agency and the provided mandate.",100
ERGP30238131,"PROVISION OF TRICYCLE TRUCKS FOR FARMERS IN RURAL COMMUNITY AT ESAN WEST, ESAN CENTRAL AND IGUEBEN FEDERAL CONSTITUENCY OF EDO STATE. (RURAL",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item targets Edo State constituencies, which are outside the agency's geographic mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe).",100
ERGP30238133,PROVISION AND INSTALLATION OF ONE (1) UNIT OF TRANSFORMER AT IDUMOZA COMMUNITY IN ESAN WEST LGA EDO STATE. (RURAL DEVELOPMENT),215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,11931009.0,NO,HIGH,"The budget item is for infrastructure in Edo State, which is outside the North-East geopolitical zone that this agency is mandated to serve (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238135,"TRAINING AND EMPOWERMENT OF WOMEN IN POULTRY FARMING IN ESAN WEST, ESAN EAST AND IGUEBEN IN EDO STATE. (RURAL DEVELOPMENT)",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item targets Edo State locations (Esan West, Esan East, and Igueben) which are outside the agency's mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there's also a mismatch as this appears to be the Federal Ministry of Agriculture while the mandate described is for the North East Development Commission.",100
ERGP30238136,PURCHASE AND DISTRIBUTION OF AIRFORCE PESTICIDES FOR RICE FARMING & TOP G. HERBICIDES TO FARMER IN KANO CENTRAL SENATORIAL DISTRICT KANO STATE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,NO,HIGH,"The budget item involves agricultural activities in Kano State, which is outside the agency's geographic mandate that covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there's also a mismatch between the agency name (Federal Ministry of Agriculture) and the provided mandate (North East Development Commission).",100
ERGP30238138,CONTRUCTION OF FARMERS MARKET IN ILASE IJIESA IN OSUN EAST SENATORIAL DISTRICT,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,28000000.0,NO,HIGH,"The budget item is for construction in Osun East Senatorial District which is outside the agency's geographic mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Ministry of Agriculture) and the mandate description (North East Development Commission).",100
ERGP30238139,"CONSTRUCTION OF FEEDER ROADS WITHIN NINGI, DARAZO & MISAU LGAÃ¢â¬â¢S OF BAUCHI CENTRAL SENATORIAL DISTRICT, BAUCHI STATE.(RURAL DEVELOPMENT)",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,NO,HIGH,"The mandate description is for the North East Development Commission, not the Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the agency name and the mandate provided.",100
ERGP30238140,"PROVISION & INSTALLATION OF INTEGRATED SOLAR SECURITY LIGHTS IN SOME SELECTED COMMUNITIES WITHIN NINGI, WARJI, GANJUWA, DARAZO, MISAU & DAMBAM",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,NO,HIGH,"The agency listed is the Federal Ministry of Agriculture and Food Security, but the mandate described belongs to the North East Development Commission, creating a clear mismatch between the agency and its stated responsibilities.",100
ERGP30238141,"CONSTRUCTION OF BLOCK OF CLASSROOMS IN SHONGOM LGA, GOMBE STATE (RURAL DEVELOPMENT)",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission, but the budget item is assigned to the Federal Ministry of Agriculture and Food Security, which has a completely different mandate focused on agriculture and food security rather than North-East reconstruction.",100
ERGP30238144,SUPPLY OF ASSORTED FERTI LISER & HERBICIDES IN GOMBE SOUTH SENATORIAL DISTRICT,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,140000000.0,NO,HIGH,"The agency mandate describes the North East Development Commission focused on insurgency rehabilitation and reconstruction, but the agency name is Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the agricultural budget item and the stated insurgency-focused mandate.",100
ERGP30238148,"SUPPLY AND DISTRIBUTION OF FERTILIZER TO EMPOWER LESS PRIVILEGED INDIGENS OF RURAL FARMERS IN DUKKU, NAFADA, KWAMI FUNAKAYE AND GOMBE AREAS OF",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,NO,HIGH,"The agency name indicates Federal Ministry of Agriculture and Food Security, but the mandate described is for the North East Development Commission, creating a clear mismatch between the agency and its stated mandate.",100
ERGP30238150,COMPLETION OF AL-HIKIMAH UNIVERSITY ONIMALU ROAD WITH DRAINAGE AND BOX CULVERT IN ILORIN WEST LGA OF KWARA STATE,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,NO,HIGH,"The budget item involves construction in Kwara State, which is outside the North-East Development Commission's geographic mandate that covers only six specific states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Federal Ministry of Agriculture) and the mandate described (North East Development Commission).",100
ERGP30238155,"COMPLETION OF ASPHALT SURFACED ROAD IN IGBOGBO-BAYEKU ROAD, LAGOS EAST SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,NO,HIGH,"The budget item is for road construction in Lagos State, which is outside the North-East Development Commission's geographical mandate that covers only six specific states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name and mandate provided.",100
ERGP30238160,"CONSTRUCTION AND REHABILITATION OF SONBEAM-OLUGA STREET WITH BRIDGE AT NEW BODIJA, IBADAN, OYO SOUTH SENATORIAL DISTRICT, OYO STATE (RURAL",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,NO,HIGH,"The budget item involves construction in Oyo State, which is outside the North-East Development Commission's mandate that specifically covers only six states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name and mandate provided.",100
ERGP30238165,REHABLITATION OF OMU GENERAL HOSPITAL IN OGUN EAST SENATORIAL DISTRICT. (RURAL DEVELOPMENT),215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,105000000.0,NO,HIGH,"The budget item involves rehabilitating a hospital in Ogun State, which is outside the agency's geographic mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe).",100
ERGP30238167,"CONSTRUCTION OF ACCESS ROAD AND DRAINAGES LINKING LAMODI HOSPITAL AND OWODE MARKET ROUNDABOUT IN OFFA, KWARA STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,154000000.0,NO,HIGH,"The budget item is for construction in Kwara State, but the agency mandate specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there's also a mismatch between the agency name (Federal Ministry of Agriculture and Food Security) and the mandate description (North East Development Commission).",100
ERGP30238169,"AGRICULTURAL INPUTS (CUTLASS, HOES, SPRAYERS, ETC) FOR FARMERS IN AKOKO SOUTHEAST/NORTHEAST LGAs ONDO NORTH SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,35000000.0,NO,HIGH,"The budget item is for agricultural inputs in Ondo State, which is outside the agency's geographical mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe).",100
ERGP30238172,EMPOWERMENT AND SUPPLY OF GRAINS TO THE VULNERABLES IN ONDO NORTH SENATORIAL DISTRICT,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,NO,HIGH,"The budget item targets Ondo North Senatorial District which is outside the agency's geographic mandate that specifically covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there appears to be a mismatch between the agency name (Federal Ministry of Agriculture) and the mandate description (North East Development Commission).",100
ERGP30238173,"SUPPLY OF GRAINS TO RURAL FARMERS TO ARGUNGU LGA, KEBBI NORTH SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,119000000.0,NO,HIGH,"The budget item targets Argungu LGA in Kebbi State, which is outside the agency's geographic mandate that covers only six North-East states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), and there's a mismatch between the agency name (Ministry of Agriculture) and the mandate described (North East Development Commission).",100
ERGP30238176,"PROVISION AND INSTALLATION OF LIGHTING INFRASTRUCTURE AT TSAURE, KADAMU AND OTHER FARMING COMMUNITIES (MULTIPLE LOTS)",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,630000000.0,NO,HIGH,"The agency mandate provided is for the North East Development Commission covering six specific states (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe), but the agency name is Federal Ministry of Agriculture and Food Security, creating a clear mismatch between the agency and its stated mandate.",100
ERGP30238181,"PROVISION AND INSTALLATION OF LIGHTING INFRASTRUCTURE AT TUMFAFI, H/HAGO AND OTHER TOWNS AND VILLAGES (MULTIPLE LOTS)",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,NO,HIGH,"The agency mandate describes the North East Development Commission's responsibilities for post-insurgency reconstruction in six northeastern states, but this budget item is assigned to the Federal Ministry of Agriculture and Food Security which has a completely different mandate focused on agricultural development and food security rather than regional reconstruction.",100
ERGP30238183,"COMPLETION OF SPORTS COMPLEX INCLUDING MOTORISED BOREHOLE, FLOOD LIGHT AND SOLAR STREET LIGHT IN EFON ALAAYE EKITI, EKITI STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,NO,HIGH,"The budget item is for a project in Ekiti State, which is not within the North-East geopolitical zone that this agency is mandated to serve (only covers Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states).",100
ERGP30238187,"COMPLETION OF SPORTS COMPLEX INCLUDING MOTORISED BOREHOLE, FLOOD LIGHT AND SOLAR STREET LIGHT IN IYIN EKITI, EKITI STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,700000000.0,NO,HIGH,"The budget item involves construction in Ekiti State, which is not within the North-East geopolitical zone that the agency is mandated to serve (only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states).",100
ERGP30238191,"CONSTRUCTION OF ALIU KATSINA ROAD, OKE-ODE, IFELODUN LOCAL GOVERNMENT, KWARA SOUTH",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,NO,HIGH,"The budget item involves road construction in Kwara State, which is outside the North-East Development Commission's geographic mandate that covers only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states.",100
ERGP30238193,CONSTRUCTION OF COMMUNITY ROAD IN OJOMU N.N.W AREA OF KWARA SOUTH SENATORIAL DISTRICT,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,350000000.0,NO,HIGH,"The budget item involves road construction in Kwara State, which is outside the North-East Development Commission's geographical mandate that covers only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states.",100
ERGP30238197,"CONSTRUCTION OF COMMUNITY TOWN HALL IN ORO AGO AREA OF IFELODUN LG.A., KWARA SOUTH SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,70000000.0,NO,HIGH,"The budget item involves construction in Kwara State which is outside the North-East geopolitical zone that the agency is mandated to serve (only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states).",100
ERGP30238200,"CONSTRUCTION OF RURAL ROAD AND DRAINAGE FROM ALAPE TO ITAFA AREA OF ESSA DISTRICT, KWARA SOUTH SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,280000000.0,NO,HIGH,"The budget item involves construction in Kwara State, which is not within the North-East geopolitical zone that the agency is mandated to serve (only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states).",100
ERGP30238203,"CONSTRUCTION OF RURAL ROAD AND CHANNELISATION/EROSION CONTROL OF ORI AFA/OLOWA ROAD IN OFFA, KWARA STATE",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,245000000.0,NO,HIGH,"The budget item involves construction in Kwara State, which is not within the North-East geopolitical zone covered by this agency's mandate (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238205,"CONSTRUCTION OF RURAL ROAD AND DRAINAGE IN SARKOSI-ASABA AREA OF SAWO DISTRICT, OFFA, KWARA SOUTH SENATORIAL DISTRICT",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,245000000.0,NO,HIGH,"The budget item is for road construction in Kwara State, which is not within the North-East geopolitical zone covered by this agency's mandate (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238208,CONSTRUCTION OF MOTORISED BOREHOLES ACROSS RURAL SETTLEMENTS IN IFELODUN/OYUN/OFFA LOCAL GOVERNMENT AREA OF KWARA SOUTH SENATORIAL,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,NO,HIGH,"The budget item targets Kwara State local government areas, which are not within the North-East geopolitical zone (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states) that defines this agency's geographical mandate.",100
ERGP30238213,CONSTRUCTION OF MOTORISED BOREHOLES ACROSS RURAL SETTLEMENTS IN IREPODUN/ISIN/EKITI/OKE-ERO LOCAL GOVERNMENT AREA OF KWARA SOUTH,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,NO,HIGH,"The budget item targets Kwara South local government areas, which are outside the North-East geopolitical zone that the agency is mandated to serve (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states only).",100
ERGP30238217,DEVELOPMENT OF TRADITIONAL COUNCIL AND CULTURAL CENTRE IN ISIN L.G.A OF KWARA SOUTH,215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,175000000.0,NO,HIGH,"The budget item is for development in Kwara State (specifically Isin L.G.A of Kwara South), which is not within the North-East geopolitical zone covered by this agency's mandate that specifically covers only Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe states.",100
ERGP30238221,"CONSTRUCTION OF PERIMETER FENCING, INSTALLATION OF MOTORIZED BOREHOLE AND ELECTRIFICATION OF VOCATIONAL CENTERS IN ERIN ILE, OMUPO, IGBAJA AND",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,210000000.0,NO,HIGH,"The budget item is for the Federal Ministry of Agriculture and Food Security but the mandate described is for the North East Development Commission, and the locations mentioned (Erin Ile, Omupo, Igbaja) are not in the six North-East states covered by that mandate.",100
ERGP30238225,"CONSTRUCTION AND UPGRADE OF YOUTH SPORT/DEVELOPMENT CENTRE IN LAMORDI AND ESSA C AREA OF OFFA, KWARA SOUTH",215001001,FEDERAL MINISTRY OF AGRICULTURE AND FOOD SECURITY - HQTRS,,315000000.0,NO,HIGH,"The budget item involves construction in Kwara State, which is not within the North-East geopolitical zone (Adamawa, Bauchi, Borno, Gombe, Taraba, and Yobe) that defines this agency's mandate, and there is also a mismatch between the agency name (Federal Ministry of Agriculture and Food Security) and the provided mandate (North East Development Commission).",100
