code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP30235348,"PROVISION OF FARM IMPLEMENTS AND SEEDLINGS TO RURAL FARMERS IN IHIALA FEDERAL CONSTITUENCY, ANAMBRA STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College- Oji River is an educational institution focused on cooperative studies and technical education, not a direct agricultural service provider for distributing farm implements and seedlings to specific constituencies.",100
ERGP30235350,"CONSTRUCTION OF FARM ROADS AT ITEM AMAGU WITH CONCRETE PERVIMENT IN IKWO/EZZA SOUTH FEDERAL CONSTITUENCY, EBONY STATE IESFC.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,"Construction of farm roads in Ebonyi State falls outside the mandate of a cooperative education institution that focuses on training and academic programs in cooperative studies, business, and related fields.",100
ERGP30235351,"CONSTRUCTION OF MODERN OPEN MARKET IN ITEM AMAGU, IGBOJI AND EKE AMAGU MARKET IN FARM SETTLEMENT IN IKWO/EZZA SOUTH FEDERAL CONSTITUENCY,",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business, and technical education, not infrastructure development or market construction in local constituencies.",100
ERGP30235353,SUPPLY OF GRAINS TO THE LESS PRIVILEGED IN SELECTED COMMUNITIES TO EASE THE EFFECTS OF HUNGER ON THE GOOD PEOPLE IN EZZA NORTH/ISHIELU FEDERAL,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative training and technical education, not a social welfare agency responsible for food distribution to communities.",100
ERGP30235355,"PROVISION OF EDUCATIONAL MATERIALS TO SELECTED SCHOOLS ACROSS EBONYI/ OHAUKWUFEDERAL CONSTITUENCY, EBONYI STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,35000000.0,NO,HIGH,"The Federal Co-operative College Oji River is a specialized tertiary institution focused on cooperative studies and related technical programs, not responsible for providing educational materials to primary/secondary schools across constituencies.",100
ERGP30235356,RENOVATION AND SUPPLY OF HOSPITAL EQUIPMENT AT NDIEGUEZE PRIMARY HEALTH CENTRE UMUOGUDUAKPU AND FENCING OF INYIMAGU OKPOSI PRIMARY HEALTH,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves renovating primary health centers and hospital equipment supply, which falls outside the Federal Co-operative College's educational mandate focused on cooperative studies, business, and technical education programs.",100
ERGP30235358,"CONSTRUCTION OF SOLAR STREET LIGHTS IN VARIOUS COMMINITIES ACROSS EBONYI/OHAUKWU FEDERAL CONSTITUENCY, EBONYI STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College's mandate is focused on cooperative education, training, and academic programs, not infrastructure development or community lighting projects outside its educational facilities.",100
ERGP30235360,"CONSTRUCTION OF BOREHOLES IN SELECTED LOCATIONS IN EBONYI/OHAUKWU FEDERAL CONSTITUENCY, EBONYI STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, with no mandate for water infrastructure construction projects in external constituencies.",100
ERGP30235361,"SUPPLY OF AGRICULTURAL FARM TOOLS AND OTHER ITEMS TO FARMERS ACROSS EBONYI/OHAUKWU FEDERAL CONSTITUENCY, EBONYI STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business administration, and technical education, not agricultural extension services or direct supply of farm tools to constituencies.",100
ERGP30235363,"CONSTRUCTION OF NKWEGU AMAGU ONICHA ROAD IN ABAKALIKI/IZZI FEDERAL CONSTITUENCY, EBONYI STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,350000000.0,NO,HIGH,Road construction in Ebonyi State falls outside the mandate of a cooperative education college whose purpose is to provide training and education in cooperative studies and related disciplines.,100
ERGP30235365,"CONSTRUCTION AND/OR RENOVATION OF CLASSROOMS IN SELECTED SCHOOLS IN ABAKALIKI/IZZI FEDERAL CONSTITUENCY, EBONYI STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves construction/renovation of classrooms in schools within a specific federal constituency in Ebonyi State, which falls outside the mandate of Federal Co-operative College Oji River that focuses specifically on cooperative education and training at their own institution.",100
ERGP30235367,"PROVISION OF SOLAR STREET LIGHTS, SUPPLY OF TRANSFORMERS AND RETRICULATION OF ELECTRICITY IN ABAKALIKI/IZZI FEDERAL CONSTITUENCY, EBONYI",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves electrical infrastructure provision in a specific federal constituency, which has no connection to the college's educational mandate of providing cooperative studies, business administration, and technical education programs.",100
ERGP30235369,"CONSTRUCTION OF SOLAR POWERED BOREHOLES IN ABAKALIKI/IZZI FEDERAL CONSTITUENCY, EBONYI STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,The construction of solar powered boreholes in a specific federal constituency is infrastructure development outside the agency's educational mandate of providing cooperative studies and technical education programs.,100
ERGP30235371,"RENOVATION AND INSTALLATION OF MOBILE SCIENCE LABORATORIES IN SELECTED SCHOOLS IN ENUGU NORTH AND SOUTH FEDERAL CONSTITUENCY, ENUGU STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves renovating and installing mobile science laboratories in schools across federal constituencies, which falls outside the college's mandate of providing cooperative education, technical training, and serving as a training institution for cooperative stakeholders.",100
ERGP30235373,CONSTRUCTION AND EQUIPPING OF MINI POULTRY FARM WITH BASIC TOOLS/IMPLEMENTS FOR WOMEN AND YOUTHS IN SELECTED COMMUNITIES IN ENUGU,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,PARTIAL,MEDIUM,"While the college's mandate includes cooperative training and entrepreneurship development which could encompass poultry farming as a cooperative venture, the specific focus on community-based construction projects in Enugu appears to extend beyond its core educational mission as a technical college.",50
ERGP30235374,"SUPPLY OF AGRICULTURAL INPUTS FOR FARMERS IN NSUKKA/IGBO-EZE SOUTH FEDERAL CONSTITUENCY, ENUGU STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College-Oji River is an educational institution focused on cooperative studies, business, and technical education, not agricultural input distribution or direct farming support services.",100
ERGP30235375,"COMPLETION OF MODERN HOSPITAL BUILDING AT AKPUGOEZE COMMUNITY IN OJI- RIVER LOCAL GOVERNMENT AREA, ENUGU STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The budget item for completing a modern hospital building does not align with the agency's mandate as an educational institution focused on cooperative studies, business administration, and related technical programs.",100
ERGP30235376,"EROSION AND FLOOD CONTROL WORKS IN AFFECTED COMMUNITIES IN OJI-RIVER LOCAL GOVERNMENT AREA, ENUGU STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,350000000.0,NO,HIGH,Erosion and flood control works are infrastructure/environmental projects that fall outside the educational mandate of a cooperative college focused on training and academic programs.,100
ERGP30235377,"CONSTRUCTION OF CIVIC CENTRES IN SELECTED COMMINUTIES OF ANINRI/AGWU/OJI- RIVER FEDERAL CONSTITUENCY, ENUGU STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,105000000.0,NO,HIGH,"The construction of civic centres in communities falls outside the college's educational mandate of providing cooperative studies, technical education, and training programs.",100
ERGP30235378,"PROVISION OF FOOD MATERIALS FOR VULNERABLE PEOPLE OF ANINRI/AGWU/OJI- RIVER FEDERAL CONSTITUENCY, ENUGU STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not a social welfare agency responsible for food distribution to vulnerable populations.",100
ERGP30235379,"PROVISION (PSN) OF SOLAR BOREHOLES TO SELECTED COMMUNITIE IN ENUGU EAST/ISI-UZO FEDERAL CONSTITUENCY, ENUGU STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"Providing solar boreholes to communities is not within the mandate of an educational institution focused on cooperative studies, technical education, and training programs.",100
ERGP30235434,PROVISION OF FARM IMPLEMENTS STARTER PACKS AND TRAINING FOR UNEMPLOYED YOUTHS AND WOMEN IN MBAITOLI/IKEDURU FEDERAL CONSTITUENCY IMO STATE.,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,PARTIAL,MEDIUM,"While the training component aligns with the college's mandate as a training institution for cooperative stakeholders, the specific provision of farm implements and geographic targeting to a particular federal constituency goes beyond their core educational mandate focused on cooperative studies and related diploma/degree programs.",50
ERGP30235435,"SUPPLY AND INSTALLATION OF SECURITY SOLAR LIGHTS FOR RURAL ROADS IN ONICHA I, ONICHA II, ONICHA III, ONICHA IV, UDO-NA-OBIZI COMMUNITIES AND EZI",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,269500000.0,NO,HIGH,"Installing security solar lights for rural roads in local communities falls outside the mandate of an educational institution focused on cooperative studies, technical education, and training programs.",100
ERGP30235436,"SUPPLY AND INSTALLATION OF SECURITY STREET LIGHTS FOR VILLAGE ROADS IN MPAM, OPARANADIM, OTULU, NNARAMBIA COMMUNITIES AND EKWEREAZU",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,255500000.0,NO,HIGH,Installing security street lights in external village communities falls outside the college's educational mandate of providing cooperative and technical education programs.,100
ERGP30235437,"PROVISION OF FARM IMPLEMENTS TO RURAL FARMERS IN AHIAZU MBAISE/EZINIHITTE FEDERAL CONSTITUENCY, IMO STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not agricultural extension services or direct provision of farm implements to rural farmers.",100
ERGP30235438,"CONSTRUCTION & RENOVATION OF MARKET AND SCHOOL IN OWERRI FEDERAL CONSTITUENCY, IMO STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not a construction agency responsible for building markets and schools in specific constituencies.",100
ERGP30235439,"CONSTRUCTION OF DRAINAGE AND EARTH WORK ON ROAD IN OWERRI FEDERAL CONSTITUENCY, IMO STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,"The budget item for road construction and drainage work in Owerri Federal Constituency is unrelated to the agency's educational mandate of providing cooperative studies, business, and technical education programs.",100
ERGP30235440,"EMPOWERMENT OF CONSTITUENCY THROUGH VEHICLES, BIKES, AGRIC INPUTS E.T.C IN OWERRI FEDERAL CONSTITUENCY, IMO STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item involves constituency empowerment activities in a specific federal constituency, which falls outside the college's educational mandate of providing cooperative and technical education through accredited diploma and degree programs.",100
ERGP30235441,"TRAINING ON AGRIC DEVELOPMENT IN OWERRI FEDERAL CONSTITUENCY, IMO STATE.
",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,PARTIAL,MEDIUM,"While the agency's mandate includes cooperative training and development which could relate to agricultural cooperatives, the budget item is geographically specific to Owerri Federal Constituency rather than the college's broader regional training role for South-East and South-South zones.",50
ERGP30235442,"EROSION CONTROL IN OZUOMEE COMMUNITY URUALLA, IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO STATEEROSION CONTROL IN OZUOMEE COMMUNITY",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"Erosion control infrastructure projects in communities fall outside the mandate of an educational institution focused on cooperative studies, business training, and technical education programs.",100
ERGP30235443,"RENOVATION/REMODELING/EQUIPPING OF HEALTH CARE CENTER IN IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, with no mandate or authority to renovate healthcare centers in specific federal constituencies.",100
ERGP30235527,"SUPPLY AND INSTALLATION OF 500KVA TRANSFOMERS WITH FEEDER PILLAR IN VARIOUS LOCATIONS IN IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item involves electrical infrastructure installation in a federal constituency, which is completely unrelated to the college's educational mandate of providing cooperative studies, business, and technical education programs.",100
ERGP30235529,"CONSTRUCTION OF WATER BOREHOLE IN VARIOUS LOCATIONS IN IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The construction of water boreholes in specific constituencies falls outside the agency's educational mandate of providing cooperative and technical education, as this appears to be general infrastructure development unrelated to the college's training and educational functions.",100
ERGP30235531,"RENOVATION OF BLOCKS OF CLASSROOMS IN IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item specifies renovation of classrooms in Ideato North and South Federal Constituency, but the Federal Co-operative College is located in Oji River and there is no indication in the mandate that the agency operates facilities or has responsibilities in the Ideato constituencies.",100
ERGP30235532,"INSTALLATION OF SOLAR STREETLIGHTS IN VARIOUS COMMUNITIES OF IDEATO NORTH AND SOUTH FEDERAL CONSTITUENCY, IMO STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,105000000.0,NO,HIGH,"Installing solar streetlights in communities falls outside the mandate of an educational institution focused on cooperative studies, technical education, and training programs.",100
ERGP30235534,AGRICULTURE BUSINESS VALUE CAPACITY BUILDING PROGRAMMES START UP SUPPORT PROJECT FOR FARMERS COOPERATIVE SOCIETIES IN ABOH MBAISE NGOR OKPALA,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,YES,HIGH,"The budget item directly supports cooperative societies capacity building and training, which is core to the college's mandate as an in-service training institution for cooperative stakeholders and its role in supporting the Federal Government's Renewed Hope Cooperative Reform and Revamp Programme.",0
ERGP30235536,"PROCUREMENT AND INSTALLATION OF SOLAR POWERED STREET LIGHTS IN SELECTED LOCATIONS IN IKONO/INI FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item involves procuring street lights for a specific constituency in Akwa Ibom State, which has no connection to the college's educational mandate of providing cooperative studies and technical education programs at their Oji River location.",100
ERGP30235537,"PROVISION OF EMPOWERMENT ITEMS TO THE YOUTH AND WOMEN OF IKOT ABASI/MKPAT ENIN/EASTERN OBOLO FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not a development agency responsible for distributing empowerment items to specific constituencies.",100
ERGP30235538,"CONSTRUCTION OF SOLAR POWERED BOREHOLE WITH RETICULATION IN SELECTED COMMUNITIES IN IKOT ABASI/MKPAT ENIN/EASTERN OBOLO FEDERAL CONSTITUENCY,",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,"The budget item involves constructing solar-powered boreholes in specific communities, which has no connection to the college's educational mandate of providing cooperative studies, business administration, and technical education programs.",100
ERGP30235540,SUPPLY OF AGRICULTURAL INPUTS TO FARMERS IN ABAK/ETIM EKPO/IKA FEDERAL CONSTITUENCY.,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business education, and training, not on direct agricultural input distribution to farmers in specific constituencies.",100
ERGP30235542,"RENOVATION OF SELECTED CLASSROOM BLOCKS IN ETINAN/NSIT IBOM/NSIT UBIUM FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item involves renovating classroom blocks in Akwa Ibom State, but the Federal Co-operative College is specifically located in Oji River and has no mandate or operational presence in Akwa Ibom State.",100
ERGP30235543,"SUPPLY AND INSTALLATION OF SOLAR STREET LIGHTS IN SELECTED COMMUNITIES IN ETINAN/NSIT IBOM/NSIT UBIUM FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,Installing solar street lights in Akwa Ibom State communities falls outside the mandate of a cooperative education institution located in Oji River that focuses on training and education in cooperative studies and related technical programs.,100
ERGP30235545,"PROVISION OF EMPOWERMENT ITEMS TO THE YOUTH AND WOMEN OF ETINAN/NSIT IBOM/NSIT UBIUM FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item involves providing empowerment items to a specific federal constituency in Akwa Ibom State, which falls outside the mandate of a cooperative education institution based in Oji River that focuses on training and education in cooperative studies and related technical programs.",100
ERGP30235546,"CONSTRUCTION OF SOLAR POWERED BOREHOLE IN SELECTED COMMUNITIES IN ETINAN/NSIT IBOM/NSIT UBIUM FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not infrastructure development or water projects in external communities.",100
ERGP30235548,"PROVISION OF EMPOWERMENT MATERIALS FOR EKET/ONNA/ESIT-EKET/IBENO FEDERAL CONSTITUENCY, AKWA IBOM.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,175000000.0,NO,HIGH,"The budget item specifies provision of empowerment materials for a specific federal constituency in Akwa Ibom State, which falls outside the college's educational mandate of providing cooperative and technical education programs.",100
ERGP30235550,"PROCUREMENT AND INSTALLATIONS OF SOLAR STREET LIGHTINGS IN EKET/ONNA/ESIT EKET/IBENO FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves procuring solar street lighting for specific constituencies in Akwa Ibom State, which has no connection to the Federal Co-operative College Oji River's educational mandate of providing cooperative studies, business education, and related training programs.",100
ERGP30235551,"PROCUREMENT OF AGRICULTURAL IMPLEMENTS FOR FARMERS IN EKET/ONNA/ESIT EKET/IBENO FEDERAL CONSTITUENCY, AKWA IBOM STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Cooperative College - Oji River is an educational institution focused on cooperative studies and technical education, not an agricultural development agency with mandate to procure and distribute farming implements to specific constituencies.",100
ERGP30235554,"SUPPLY OF HOSPITAL EQUIPMENTS TO SELECTED HEALTH CENTRES IN EKET/ONNA/ESIT-EKET/IBENO FEDERAL CONSTITUENCY, AKWA IBOM STATE.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,35000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business, and technical education, with no mandate or authority to supply hospital equipment to health centres in any constituency.",100
ERGP30235557,"CONSTRUCTION OF IKOT ABIA CLAN COUNCIL HALL, OBOT AKARA LGA IN IKOT EKPENE FEDERAL CONSTITUENCY.",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,The construction of a clan council hall in Akwa Ibom State falls outside the mandate of a cooperative education institution located in Enugu State that focuses on training and education in cooperative studies and related disciplines.,100
ERGP30235562,PROVISIONOF LAPTOPS FOR ICT TRAINING OF STUDENTS IN IKOT EKPENE FEDERAL CONSTITUENCY,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item specifies provision of laptops for a specific federal constituency (Ikot Ekpene) which is outside the agency's geographical scope as Federal Co-operative College Oji River serves the South-East and South-South zones generally, not specific constituencies, and constituency-based allocations are not part of an educational institution's mandate.",100
ERGP30235570,PROVISION OF MOTORCYCLES/TRICYCLES FOR MICRO CREDIT EMPOWERMENT OF RURAL DWELLERS IN IKOT EKPENE FEDERAL CONSTITUENCY,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The budget item targets a specific federal constituency (Ikot Ekpene) for micro credit empowerment which falls outside the college's educational mandate of providing cooperative studies, business administration, and technical education programs.",100
ERGP30235572,RENOVATION OF CLASSROOM BLOCKS IN SELECTED SCHOOLS IN UYO/URUAN/NSIT ATAI/IBESIKPO ASUTAN FEDERAL CONSTITUENCY OF AKWA IBOM STATE,215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,"The budget item involves renovating classroom blocks in Akwa Ibom State schools, which is completely outside the mandate of Federal Co-operative College Oji River that specifically focuses on cooperative education and training in Enugu State.",100
ERGP30235573,"CONSTRUCTION OF CIVIC CENTRE IN ODOT VILLAGE, NSIT ATAI LGA OF UYO/URUAN/NSIT ATAI/IBESIKPO ASUTAN FEDERAL CONSTITUENCY OF AKWA IBOM",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"The construction of a civic centre in Akwa Ibom State has no connection to the Federal Co-operative College Oji River's educational mandate of providing cooperative studies, technical education, and training programs.",100
ERGP30235576,"SUPPLY AND DISTRIBUTION OF FARM IMPLEMENTS, FISHING GEARS AND BOATS TO CONSTITUENTS IN SAGBAMA/EKEREMOR FEDERAL CONSTITUENCY, BAYELSA STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves direct distribution of farm implements and fishing equipment to specific constituencies, which is outside the mandate of an educational institution focused on cooperative training and technical education.",100
ERGP30235578,"SUPPLY OF FISHING IMPLEMENT IN AKAMKPA/BIASE FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business, and technical education, not agricultural supply or fishing equipment distribution to specific constituencies.",100
ERGP30235581,"INSTALLATION OF SOLAR STREET LIGHT IN AKAMKPA/BIASE FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"Installing solar street lights in a specific federal constituency in Cross River State has no connection to the Federal Co-operative College Oji River's educational mandate of providing cooperative studies, technical education, and training programs.",100
ERGP30235583,"INSTALLATION OF BOREHOLE IN AKAMKPA/BIASE FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,140000000.0,NO,HIGH,"Installing a borehole in Cross River State falls outside the mandate of a cooperative education college located in Oji River that focuses on training and education in cooperative studies, business, and related academic programs.",100
ERGP30235586,"SUPPLY OF COCOA CHEMICALS SPRAYING PUMPS IN IKOM/BOKI FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College- Oji River is an educational institution focused on cooperative studies, business administration, and technical education, not agricultural equipment distribution or constituency projects in Cross River State.",100
ERGP30235588,"SUPPLY OF AGRICULTURAL MATERIALS TO FARMERS IN SELECTED COMMUNITIES IN OBUDU, BEKWARRA AND OBANLIKU LGAS OF HPA OBANLIKU/BEKWARRA/OBUDU",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies and technical education, not an agricultural extension agency that supplies materials to farmers in specific LGAs.",100
ERGP30235589,"SUPPLY OF AGRICULTURAL EQUIPMENT FOR SELECTED FARMERS AT OGOJA AND YALA LOCAL GOVERNMENT AREAS IN OGOJA/YALA FEDERAL CONSTITUENCY, CROSS RIVER",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves direct supply of agricultural equipment to farmers in specific locations, which falls outside the college's mandate of providing cooperative education, training, and capacity building rather than equipment distribution.",100
ERGP30235590,"CONSTRUCTION AND INSTALLATION OF MOTORIZED BOREHOLES AT SOME SELECTED COMMUNITIES OF OGOJA AND YALA LGA'S IN OGOJA/YALA FEDERAL CONSTITUENCY,",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The construction of motorized boreholes in specific communities falls outside the mandate of a cooperative education institution that focuses on training, curriculum delivery, and educational programs in cooperative studies and related fields.",100
ERGP30235591,"MEDICAL OUTREACH TO HEALTH CHALLENGED CONSTITUENTS OF OGOJA AND YALA LGA'S IN OGOJA/YALA FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The Federal Co-operative College Oji River is an educational institution focused on cooperative studies, business, and technical education, and has no mandate to conduct medical outreach programs in Cross River State constituencies.",100
ERGP30235592,"SUPPLY AND INSTALLATION OF SOLAR STREET LIGTHTS IN ABI/YAKURR FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,210000000.0,NO,HIGH,Installing solar street lights in a specific federal constituency in Cross River State falls outside the mandate of a cooperative education institution that should focus on training and educational programs for cooperative stakeholders.,100
ERGP30235593,"PROVISION AND SUPPLY OF CASSAVA GRINDING MACHINES AND KNAP SACK SPRAYER IN ABI/YAKURR FEDERAL CONSTITUENCY, CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,NO,HIGH,"The budget item involves direct supply of agricultural equipment to a specific constituency, which falls outside the college's educational mandate of providing cooperative training and technical education programs.",100
ERGP30235594,"ESTABLISHMENT OF FARM CLUSTERS, FOR FISH/POULTRY FARMERS CO-OPERATIVE IN CALABAR MUNICIPALITY/ODUKPANI, FEDEARAL CONSTITUENCY CROSS RIVER STATE",215031001.0,FEDERAL CO-OPERATIVE COLLEGE- OJI RIVER,,70000000.0,PARTIAL,MEDIUM,"While the budget item involves cooperative development which aligns with the college's mandate to train cooperative stakeholders, establishing actual farm clusters appears to be an operational activity beyond the college's primary educational and training role.",50
