code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP30231663,IMPLEMENTATION/ENHANCEMENT AND SUSTAINABLE INDUSTRIAL HARMONY IN THE MINISTRY /AGENCIES,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,9135000.0,PARTIAL,MEDIUM,"While industrial harmony relates to the ministry's role in coordinating research institutes and agencies, this appears more focused on labor relations rather than the core science, technology and innovation mandate.",50
ERGP30231674,COORDINATION AND IMPEMENTATION OF RESEARCH AND INNOVATION ON HORIZON-EUROPE PROGRAMME,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,10150000.0,YES,HIGH,"This budget item directly aligns with the Ministry's statutory functions to coordinate scientific research, promote international collaboration in research and development, and implement national science and innovation policies through participation in global research programs like Horizon Europe.",0
ERGP30231676,IMPLEMENTATION OF MINISTERIAL DELIVERABLES,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,7000000.0,YES,HIGH,"Implementation of ministerial deliverables directly falls within the agency's core mandate to formulate and implement national science, technology and innovation policies and coordinate various scientific research and development activities across its supervised institutes and agencies.",0
ERGP30231677,UPGRADING OF FMIST LIBRARY,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,4200000.0,YES,HIGH,"Upgrading the FMIST library directly supports the Ministry's core functions of coordinating scientific research, promoting STEM education, and managing research resources across its supervised institutes and agencies.",0
ERGP30231690,PHASE III - ESTABLISHMENT OF MODEL SCIENCE AND TECHNOLOGY LABORATORY IN OSUN STATE,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,10500000.0,YES,HIGH,"The establishment of model science and technology laboratories directly aligns with the Ministry's mandate to coordinate scientific research, promote STEM education, and develop science and technology infrastructure across the country.",0
ERGP30231692,PHASE III - ESTABLISHMENT OF MODEL SCIENCE AND TECHNOLOGY LABORATORY IN TARABA STATE,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,3500000.0,YES,HIGH,"Establishing model science and technology laboratories directly supports the Ministry's mandate to coordinate scientific research, promote STEM education, and develop science and technology infrastructure across the country.",0
ERGP30231693,PROVISION AND INSTALLATION OF MINI-GRID AS ALTERNATIVE ENERGY SOURCES IN SELECTED LOCATIONS IN THE SOUTH EAST,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,373800000.0,YES,HIGH,This budget item directly aligns with the ministry's mandate to promote research and development in renewable energy through the Energy Commission of Nigeria and coordinate environmental technologies for national development.,0
ERGP30231694,"PRIMING THE YOUTHS ON ELECTRIC MOTOR VEHICLE ASSEMBLING, SERVICING AND MAINTAINANCE IN NIGERIA",228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,210000000.0,YES,HIGH,"This budget item directly aligns with the Ministry's mandate to promote technology innovation, engineering infrastructure development through NASENI, indigenous technology development, and youth engagement in emerging technologies like electric vehicles.",0
ERGP30231695,INSTALLATION OF OFF GRID PV IN LOCATIONS ACROSS THE NORTH CENTRAL,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,273000000.0,YES,HIGH,Installing off-grid photovoltaic systems directly aligns with the Ministry's mandate to promote research and development in renewable energy and coordinate environmental technologies for national development.,0
ERGP30231696,PROVISION AND INSTALLATION OF TRANSFORMERS TO SELECTED TO SELECTED COMMUNITIES IN NIGERIA,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,140000000.0,NO,HIGH,"Provision and installation of electrical transformers for community power supply is an infrastructure development function that falls under the Ministry of Power or rural electrification agencies, not within the science, technology and innovation research mandate of this Ministry.",100
ERGP30231698,PROVISION AND INSTALLATION OF ALTERNITIVE ENERGY SOURCES TO SUPPORT RURAL COMMUNITIES ACROSS NIGERIA,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,308000000.0,YES,HIGH,The provision and installation of alternative energy sources directly aligns with the Ministry's mandate to promote research and development in renewable energy and coordinate environmental technologies for national development.,0
ERGP30231787,MONTHLY TECHNICAL SEMINAR,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,8488941.0,YES,HIGH,"Monthly technical seminars directly support the Ministry's mandate to coordinate scientific research, promote STEM education, facilitate knowledge sharing among research institutes, and develop the national innovation system.",0
ERGP30231811,PROVISION OF SOLAR BOREHOLES IN OSUN STATE,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,63000000.0,PARTIAL,MEDIUM,"While the Ministry has mandate for renewable energy research and development, providing solar boreholes appears to be an infrastructure delivery project rather than research, technology development, or innovation activities that are core to the agency's scientific mandate.",50
ERGP30243756,TRAINING AND EQUIPMENT OF YOUTH IN TECHNOLOGY INCUBATION,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,175000000.0,YES,HIGH,"Training and equipping youth in technology incubation directly aligns with the Ministry's statutory functions of managing innovation hubs and incubation centers, promoting technology innovation and entrepreneurship development, and coordinating science and technology education.",0
ERGP8243740,"PROVISION OF SECURITY VEHICLES FOR VIGILANTE GROUPS IN OGBARU LGA, ANAMBRA STATE",228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,49000000.0,NO,HIGH,"Providing security vehicles for vigilante groups is a security/law enforcement function that falls completely outside the Federal Ministry of Science, Technology and Innovation's mandate of promoting scientific research, technological development, and innovation.",100
ERGP8243748,SUPPLY AND DISTRIBUTION OF MOTORCYCLES TO ARTISANS IN WUDIL/GARKO CONSTITUENCY FEDERAL,228001001.0,"FEDERAL MINISTRY OF SCIENCE, TECHNOLOGY AND INNOVATION - HQTRS",,21000000.0,NO,HIGH,"Supplying and distributing motorcycles to artisans is a direct welfare/transportation intervention that falls outside the Ministry's core mandate of formulating science, technology and innovation policies and coordinating research activities.",100
ERGP1152283,IMPLEMENTATION OF AFRICAN CONTINENTAL FREE TRADE AREA (AfCFTA) AGREEMENT IN THE TRANSPORTATION SECTOR,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,10500000.0,YES,HIGH,"The implementation of AfCFTA in the transportation sector directly aligns with the Ministry's mandate to coordinate transport sector contribution to trade facilitation and logistics, and facilitate regional transport integration within frameworks like ECOWAS.",0
ERGP12134333,"PURCHASE ANS STORAGE OF LAW REFERENCE BOOKS AND E-RESOURCE
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While law reference books could support the Ministry's regulatory functions for transport policy formulation and implementation, this appears to be a general administrative expense rather than a core transport-specific mandate activity.",50
ERGP12190163,IMPLEMENTATION AND CO-ORDINATION OF POLICY ON NATIONAL AXLE LOAD IN THE TRANSPORTATION SECTOR,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,7000000.0,YES,HIGH,"This budget item directly aligns with the Ministry's mandate to formulate and implement national transport policies, regulate road transport operators, and coordinate transport safety standards including vehicle standards and road infrastructure protection.",0
ERGP12190170,CNG CONVERSION PROGRAMME (PPP COUNTERPART FUNDING) TO ENSURE ENVIRONMENTALLY SUSTAINABLE ROAD TRANSPORTATION,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"The CNG conversion programme directly aligns with the Ministry's mandate to promote sustainable transport and green transport technologies while ensuring environmentally sustainable road transportation, which falls under their core responsibility for road transport policy implementation.",0
ERGP12190177,"NATIONAL FACILITATION COMMITTEE ON ROAD TRANSPORT AND TRANSIT MEETINGS
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,21000000.0,YES,HIGH,"The National Facilitation Committee on Road Transport and Transit directly aligns with the Ministry's core mandate to coordinate inter-state transport services, regulate road transport operators, and facilitate regional transport integration within ECOWAS framework.",0
ERGP12190180,DATA CAPTURING OF STAKEHOLDER ROAD TRANSPORTATION IN THE SIX GEO- POLITICAL ZONE,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,YES,HIGH,Data capturing of stakeholder road transportation across the six geo-political zones directly aligns with the Ministry's statutory functions of coordinating transportation data collection and transport statistics (function m) and regulating road transport operators (function f).,0
ERGP12190185,IMPLEMENTATION OF THE NON-MOTORISED TRANSPORTATION POLICY: INSTALLATION OF BILLBOARDS AT DESIGNATED ROUTE IN THE FEDERAL CAPITAL,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,10500000.0,YES,HIGH,"Installing billboards to implement non-motorised transportation policy directly supports the Ministry's mandate to formulate and implement national transport policies, promote sustainable transport technologies, and develop integrated transport planning.",0
ERGP12190192,"COORDINATION OF THE UNITED NATIONS TRAINS SUPPLY CHAIN CORPORATION FOR BELT AND ROAD COUNTRIES ORGANISED BY SHANGHI BUSINESS SCHOOL, CHINA, BELT",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While the item relates to railway/transport supply chain coordination which aligns with the Ministry's rail transport development mandate, the specific focus on UN trains supply chain for Belt and Road countries organized by a Chinese business school appears tangentially related to Nigeria's direct transport policy needs.",50
ERGP12191987,TRANSPORT SECTOR ANNUAL INTERMODAL INVESTMENT FORUM IN PARTNERSHIP WITH THE PRIVATE SECTOR,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,YES,HIGH,The intermodal investment forum directly supports the Ministry's statutory functions of facilitating transport infrastructure financing through public-private partnerships and developing multimodal transport hubs and intermodal transport facilities.,0
ERGP12192955,DEVELOPMENT AND IMPLEMENTATION OF NATIONAL POLICY FRAMEWORK FOR MASS TRANSIT SCHEME IN NIGERIA,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,21000000.0,YES,HIGH,This budget item directly aligns with the Ministry's statutory functions (l) to promote mass transit systems in urban areas and (a) to formulate and implement national transport policies and strategies.,0
ERGP13102578,"PROVISION OF ELECTRICAL POWER SUPPLY AND WATER SUPPLY, CONSTRUCTION OF PROTECTIVE FENCES ALONG THE RAILWAY CORRIDORS IN ABRAKA,ORA,ORUWHORUM,",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,2824755822.0,YES,HIGH,"Construction of protective fences along railway corridors directly supports the Ministry's mandate to oversee Nigerian Railway Corporation, promote rail infrastructure development, and coordinate transport safety standards.",0
ERGP13134334,ENGINEERING RESEARCH AND DEVELOPMENT OF TECHNICAL STANDARDS ON RAIL AND OTHER TRANSPORTATION INFRASTRUCTURES,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"The budget item directly aligns with the Ministry's statutory functions to develop rail infrastructure, coordinate transport safety standards, and facilitate technology adoption in the transport sector.",0
ERGP13151720,"RAILWAY INFRASTRUCTURE,DESIGN,CONSTRUCTION AND OPERATION (RAILWAY CAPACITY BUILDING DEVELOPMENT)",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,70000000.0,YES,HIGH,"Railway infrastructure design, construction, operation and capacity building directly aligns with the Ministry's core mandate to coordinate Nigerian Railway Corporation for rail transport development and promote rail infrastructure development and railway network expansion.",0
ERGP13173893,PERFORMANCE AUDIT AND VERIFICATION OF RAILWAY MODERNIZATION PROJECT (FPFMD),229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,28000000.0,YES,HIGH,Performance audit and verification of railway modernization projects directly aligns with the Ministry's statutory function to coordinate Nigerian Railway Corporation for rail transport development and promote rail infrastructure development and railway network expansion.,0
ERGP13177707,1. COMPLETION OF ABUJA-KADUNA RAILWAY PROJECT. 2. COMPLETION OF LAGOS - IBADAN AND ITS ASSOCIATED ADDITIONAL WORKS. 3. REHABILITATION OF ITAKPE -,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,29041324278.0,YES,HIGH,"The budget items for railway project completion and rehabilitation directly align with the Ministry's statutory functions of coordinating Nigerian Railway Corporation, promoting rail infrastructure development, and railway network expansion.",0
ERGP13189461,STAKEHOLDERS ENGAGEMENT ON NATIONAL POLICY ON RAILWAYS AND INTERNATIONAL RAILWAY CONFERENCES,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,70000000.0,YES,HIGH,"This budget item directly supports the Ministry's core mandate to formulate national transport policies and coordinate Nigerian Railway Corporation for rail transport development, as specified in functions (a), (d), and (h).",0
ERGP13210771,LEKKI - IJEBU ODE RAIL & COASTAL RAIL LEKKI - APAPA/TIN-CAN; BADAGRY - APAPA/TIN-CAN,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,700000000.0,YES,HIGH,This rail infrastructure development project directly aligns with the Ministry's core mandate to coordinate Nigerian Railway Corporation for rail transport development and promote rail infrastructure development and railway network expansion.,0
ERGP13230844,"PURCHASE OF OFFICIAL VEHICLES (1 NO LAND CRUISER SUV, 1 NO TOYOTA PRADO, 3 NOS 54 SEATER CNG BUSES, 1 NO PICK-UP VAN)",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,700000000.0,YES,HIGH,"The purchase of official vehicles including buses and utility vehicles is necessary for the Ministry to carry out its transport oversight functions, conduct field operations, and provide transportation services related to its mandate.",0
ERGP13232669,CONSTRUCTION/PROVISION OF TRANSPORTATION ACCESS ROAD/ SOLAR STREET LIGHTS AT KAMAL STR. SANTOLO SHARADA PHASE II KANO,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,210000000.0,YES,HIGH,"The construction of transportation access roads directly aligns with the Ministry's mandate to formulate and implement national transport policies and develop transport infrastructure, as access roads are essential components of the integrated transport network.",0
ERGP13232790,"PROVISION OF 10NOs TRICYCLES WITH ACCESSORIES AS EMPOWERMENT TO AFAHA ATAI-UYO, AKWA IBOM STATE",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,70000000.0,NO,HIGH,"Providing tricycles as empowerment to a specific local community falls under social welfare/empowerment programs rather than the Ministry's core mandate of formulating national transport policies, coordinating transport systems, and regulating transport operations.",100
ERGP13232791,"CONSTRUCTION/PROVISIONS OF INNER ROADS WITH SOLAR STREET LIGHTS AT USHAFA, BWARI AREA COUNCIL FCT, ABUJA",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,210000000.0,NO,HIGH,"Construction of inner roads in FCT Bwari Area Council falls under FCT Administration's mandate, not the Federal Ministry of Transport which focuses on national transport policy coordination and interstate transport rather than local road construction projects.",100
ERGP13232880,"DEVELOPMENT AND CODIFICATION OF NIGERIAN RAILWAY STANDARD, SPECIFICATION SAFETY MANUAL AND COMMUNITY AWARENESS FOR THE STOPPAGE OF RAILWAY",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"This budget item directly aligns with the Ministry's statutory functions to coordinate Nigerian Railway Corporation for rail transport development, coordinate transport safety standards, and develop railway network expansion including safety protocols and community engagement.",0
ERGP13233094,"PROVISION OF 5NOs TRICYCLES WITH ACCESSORIES AS EMPOWERMENT TP PWAMBARA, USHAFA, BWARI AREA COUNCIL, ABUJA",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,NO,HIGH,"Providing tricycles as empowerment to specific local communities falls under social welfare/empowerment programs rather than the Ministry's core mandate of formulating transport policies, coordinating national transport systems, and overseeing transport regulatory agencies.",100
ERGP13234125,COUNTERPART FUNDING FOR LAGOS GREEN LINE METRO RAIL-PHASE 1 (TRANSFER TO MOFI),229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,102299000000.0,YES,HIGH,"The budget item directly supports rail transport development and railway network expansion, which are core statutory functions of the Federal Ministry of Transport under sections (d) and (h) of their mandate.",0
ERGP13247529,CONSULTANCY SERVICES FOR THE LEKKI-IJEBU ODE_ORE-KAJOLA RAILWAY AND COASTAL RAILWAY (BADAGRY-APAPA-TINCAN),229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,68498982720.0,YES,HIGH,The consultancy services for railway projects directly align with the Ministry's statutory functions to coordinate Nigerian Railway Corporation for rail transport development and promote rail infrastructure development and railway network expansion.,0
ERGP15138293,MANAGEMENT OF SEME-KRAKE JOINT BORDER POST & ROAD CORRIDOR MONITORING IN THE 6 GEO-POLITICAL ZONES,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,YES,HIGH,"Managing the Seme-Krake joint border post and road corridor monitoring across geo-political zones directly aligns with the Ministry's mandate to coordinate inter-state transport services, facilitate regional transport integration within ECOWAS framework, and oversee road transport infrastructure.",0
ERGP15138335,"ENGINEERING QUALITY CONTROL, INSPECTION OF COMPLIANCE WITH ENGINEERING STANDARD OF RAIL, ROAD AND INFRASTRUCTURE PROJECTS",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,56000000.0,YES,HIGH,"This budget item directly supports the Ministry's statutory functions of coordinating transport safety standards, overseeing rail infrastructure development, and ensuring compliance with engineering standards across transport infrastructure projects.",0
ERGP15149630,"PROVISION AND COORDINATION OF ANTI-CORRUPTION AND TRANSPARENCY, DEVELOPMENT OF CODE OF CONDUCT IN THE MINISTRY AND ITS AGENCIES",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,10500000.0,NO,HIGH,"Anti-corruption and transparency coordination is an internal administrative function that falls outside the Ministry's core statutory mandate of transport policy formulation, implementation, and coordination of transport modes and safety.",100
ERGP15189999,"STOCK VERIFICATION OPTIMIZATION, AUTOMATION OF ASSETS, INVENTORY MANAGEMENT AND INSPECTION IN THE MINISTRY AND ITS AGENCIES",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,24500000.0,YES,HIGH,"Stock verification, asset automation, and inventory management are essential administrative functions that support the Ministry's operational capacity to effectively deliver on its transport policy formulation, coordination, and oversight responsibilities across its agencies including FRSC and Nigerian Railway Corporation.",0
ERGP16103277,"IMPLEMENTATION OF NATIONAL POLICY ON PUBLIC PRIVATE PARTNERSHIP (PPP)
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,10500000.0,YES,HIGH,"The budget item directly aligns with the Ministry's statutory function (i) to facilitate transport infrastructure financing and public-private partnerships, which is essential for developing Nigeria's transport sector.",0
ERGP16138225,COORDINATION OF ANNUAL PRESS BRIEFING AND STAKEHOLDERS FORUM FOR DEEPING OF THE ACTIVITIES OF THE TRANSPORTATION SECTOR,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,28000000.0,YES,HIGH,"Coordinating stakeholder forums and press briefings to deepen understanding of transportation sector activities directly supports the Ministry's mandate to formulate transport policies, coordinate integrated transport planning, and facilitate stakeholder engagement across the transport sector.",0
ERGP16149627,"IMPLEMENTATION OF REFORM/SERVICOM PROGRAMMES IN THE MINISTRY
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,21000000.0,PARTIAL,MEDIUM,"While SERVICOM (Service Compact with All Nigerians) is a government-wide public service reform initiative that could improve transport service delivery, it is not specifically listed among the Ministry's core transport mandate functions and represents more of an administrative reform rather than direct transport policy implementation.",50
ERGP16151979,COORDINATION OF THE MINISTERIAL ENGAGEMENT AND RETREAT WITH THE CEO OF AGENCIES AND OTHER TRANSPORTATION STAKEHOLDERS,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,This budget item directly supports the Ministry's core function of coordinating transport policy and overseeing agencies like FRSC and Nigerian Railway Corporation through strategic engagement with CEOs and stakeholders.,0
ERGP16170832,"IMPLEMENTATION OF THE PERFORMANCE MANAGEMENT SYSTEM, ENTERPRISE CONTENT MANAGEMENT AND OTHER ACTIVITIES OF FCSSIP SUCCESSION PLAN",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,105000000.0,NO,HIGH,"This budget item relates to internal administrative systems (performance management and content management) that are not directly connected to the Ministry's core statutory functions of transport policy formulation, coordination, and oversight of transport modes.",100
ERGP16173903,ESTABLISHMENT AND IMPLEMENTATION OF THE SECURITY AND PROTOCOL UNITS OF THE MINISTRY AND ITS AGENCIES,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While security and protocol units may be necessary for ministry operations and could relate to transport security coordination, establishing such units is not explicitly within the core transport policy and infrastructure mandate of the Ministry.",50
ERGP16189218,EXECUTION OF PRESS RELATED PROJECTS AND OTHER ACTIVITIES RELATED TO PRESS/PUBLICRELATIONS OF THE MINISTRY,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While press and public relations activities are necessary for communicating transport policies and programs to the public, they are not explicitly listed among the Ministry's core statutory functions but serve as supporting functions to fulfill the mandate.",50
ERGP16189694,"DIGITALIZATION OF AGREEMENT AND INSTRUMENT (INCLUDING ONLINE LEGAL DATA STORAGE), REVIEW OF TRANSPORTATION SECTOR BILLS AND LAWS, STRENGHTENING",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,49000000.0,YES,HIGH,"This budget item directly supports the Ministry's core mandate to formulate and implement national transport policies by modernizing legal frameworks, reviewing transportation laws, and digitizing regulatory instruments essential for effective transport sector governance.",0
ERGP18143064,SPECIAL INTERVENTION PROGRAMMES AND INITIATIVES IN THE SECTOR BY THE DEPARTMENTS OF THE MINISTRY,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,143500000.0,PARTIAL,MEDIUM,"The item could align if the special interventions relate to transport sector initiatives within the Ministry's mandate, but the vague description makes it impossible to verify specific alignment with transport functions.",50
ERGP22204886,"RAILWAY PRODUCTIVITY STANDARDIZATION
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,56000000.0,YES,HIGH,Railway productivity standardization directly falls under the Ministry's statutory function to coordinate Nigerian Railway Corporation for rail transport development and establish transport safety standards.,0
ERGP25210893,"OCCUPATIONAL SAFETY AND HEALTH
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While the Ministry has mandate for transport safety standards and accident prevention, occupational safety and health is typically a broader workplace safety concern that may extend beyond transport-specific safety issues unless specifically focused on transport sector workers.",50
ERGP26151508,"PURCHASE OF SPORTING EQUIPMENTS, PREPARATION AND PARTICIPATION OF FEDERATION OF PUBLIC SERVICE GAMES (FEPSGA) AND OTHER SPORTING ACTIVITIES",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,70000000.0,NO,HIGH,"Purchase of sporting equipment and participation in public service games falls outside the Federal Ministry of Transport's core mandate of formulating transport policies and coordinating road, rail, and integrated transport systems.",100
ERGP27102753,"CONSTRUCTION OF NATIONAL FREIGHT OFFICE (NFO) IN IDIROKO, OGUN STATE
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"Construction of a National Freight Office aligns with the Ministry's mandate to coordinate transport policy, facilitate trade logistics, and develop transport infrastructure for efficient movement of goods across Nigeria.",0
ERGP27102769,ESTABLISHMENT AND MANAGEMENT OF SIX (6) NATIONAL FREIGHT OFFICES NATIONWIDE,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,70000000.0,YES,HIGH,"Establishing national freight offices directly aligns with the Ministry's mandate to coordinate integrated transport planning, facilitate trade facilitation and logistics, and develop the National Transport Master Plan integrating all transport modes.",0
ERGP27102803,"ADDITIONAL EXTERNAL WORKS AT NATIONAL FREIGHT OFFICES (NFOs), JIBIYA KATSINA STATE AND IDI-IROKO OGUN STATE",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"Developing National Freight Offices at border locations directly supports the Ministry's mandate to coordinate transport sector contribution to trade facilitation and logistics, facilitate regional transport integration within ECOWAS framework, and regulate interstate transport services.",0
ERGP27143055,PURCHASE AND INSTALLATION OF PARTS FOR THE CENTRAL AIR CONDITIONER SYSTEM IN THE MINISTRY,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,YES,HIGH,This is a legitimate administrative expense for maintaining essential office infrastructure that enables the Ministry to carry out its transport policy formulation and coordination functions.,0
ERGP27143386,"PURCHASE OF OFFICE FURNITURE AND EQUIPMENT
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,59500000.0,YES,HIGH,"Office furniture and equipment are essential administrative resources needed for the Ministry to effectively carry out its transport policy formulation, coordination, and oversight functions.",0
ERGP27151490,"SECURITY EQUIPMENT/ BIO-METRIC AND ACCESS CONTROL
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,14000000.0,PARTIAL,MEDIUM,"While security equipment could be justified for protecting transport infrastructure and facilities under the Ministry's oversight, bio-metric and access control systems are not explicitly within the core transport policy and coordination mandate.",50
ERGP27158590,"PURCHASE OF FUMIGATION AND CLEANING EQUIPMENTS IN THE MINISTRY
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,24500000.0,PARTIAL,MEDIUM,"While fumigation and cleaning equipment could support general office operations and potentially transport facility maintenance, it is not directly related to the Ministry's core transport policy, road safety, and rail coordination functions.",50
ERGP27189702,"CONSTRUCTION OF OFFICE ACCOMODATION FOR THE MINISTRY
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,1003800000.0,YES,HIGH,"Construction of office accommodation is necessary administrative infrastructure that directly supports the Ministry's ability to execute its core transport policy formulation, coordination, and regulatory functions.",0
ERGP29152345,"PROVISION OF ICT INFRASTRUCTURE, SOFTWARE SUBSCRIPTIONS AND UPGRADES
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,91000000.0,YES,HIGH,"ICT infrastructure and software systems are essential for the Ministry's mandate to coordinate transport data collection, implement intelligent transport systems, and manage integrated national transport policies effectively.",0
ERGP29211546,"PROVISION OF COMPUTERS, SOFTWARE INSTALLATION AND SKILL ENHANCEMENT FOR STAFF OF THE MINISTRY",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,49000000.0,YES,HIGH,"This budget item directly supports the Ministry's administrative capacity to fulfill its statutory functions including transport data collection, coordination activities, and adoption of technology in the transport sector.",0
ERGP30102825,NATIONAL TRANSPORTATION SURVEY AND PROJECTION PROGRAMME AND ANNUAL DIGEST OF STATISTICS,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,YES,HIGH,"This budget item directly aligns with the Ministry's statutory function (m) to coordinate transportation data collection and transport statistics, which is essential for evidence-based transport policy formulation and planning.",0
ERGP30123253,PROVISION OF ADVANCED MS-EXCEL AND WEB SKILLS CAPACITY BUILDINGIN FOR BUDGET OFFICERS IN LINE WITH GIFMIS BUDGET PREPARATION SUB-SYSTEM,229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,NO,HIGH,"This budget item is for internal administrative capacity building in budget preparation software skills, which does not relate to the Ministry's core mandate of formulating transport policies, coordinating transport infrastructure, or overseeing road safety and rail transport operations.",100
ERGP30124326,"COORDINATION OF IPSAS IMPLEMENTATION
",229001001.0,FEDERAL MINISTRY OF TRANSPORT - HQTRS,,35000000.0,NO,HIGH,IPSAS (International Public Sector Accounting Standards) implementation is a financial/accounting function that falls outside the Federal Ministry of Transport's core mandate of transport policy formulation and coordination.,100
