code,ergp_line_item,mda_code,agency,mother_ministry,amount,alignment,confidence,reason,mandate_deviation_score
ERGP22236633,PROVISION OF GRANTS/ EMPOWERMENT FOR WOMEN/YOUTHS IN VARIOUS COMMUNITIES IN BENUE SOUTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,210000000.0,PARTIAL,MEDIUM,"While BCDA's mandate includes empowerment programmes for border communities, this item targets an entire senatorial district rather than specifically focusing on border communities within that district.",50
ERGP22236638,COMPLETION OF CONSTRUCTION OF COMMUNITY HALL AIKPLA IN BENUE SOUTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,28000000.0,YES,HIGH,"Construction of a community hall in a border area directly aligns with BCDA's mandate to provide infrastructural development for border communities, as Benue State shares international boundaries and such facilities support social development in these underserved areas.",0
ERGP22236642,COMPLETION OF CONSTRUCTION OF COMMUNITY CHURCH HALL OJIGO IN BENUE SOUTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,42000000.0,NO,HIGH,"Construction of a community church hall is a religious infrastructure project that falls outside BCDA's mandate, which focuses on secular social and economic development infrastructure like education, health facilities, water, energy, markets, and agricultural development in border communities.",100
ERGP22236655,CONSTRUCTION OF A BLOCK OF THREE CLASSROOMS AT POLICE CHILDREN SCHOOL OTUKPO IN BENUE SOUTH SENATORAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"The budget item targets a police children's school in a general district rather than border communities, which falls outside BCDA's specific mandate to develop communities along Nigeria's international boundaries.",100
ERGP22236667,CONSTRUCTION/ EQUIPMENT OF SKILLS ACQUISITION CENRE APA LGA IN BENUE SOUTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,210000000.0,YES,HIGH,"The construction and equipment of a skills acquisition center in Apa LGA (a border local government area in Benue State) directly aligns with BCDA's mandate to execute border development policies and programmes, particularly in empowerment programmes and addressing infrastructural needs of border communities.",0
ERGP22236671,"PROVISION OF IRESS INVERTER SOLAR BACK PACKS TO EMPOWER STUDENTS, ARTISANS,FARMERS, E.T.C IN RURAL COMMUNITIES TO PROVIDE ELECTRICITY AND",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,Providing solar back packs for electricity generation directly aligns with BCDA's mandate to provide clean energy and empowerment programmes in border communities as part of their social and economic sector interventions.,0
ERGP22236675,PROVISION OF IRESS INVERTER SOLAR BACKPACK TO UNDERSERVED AND UNSERVED COMMUNITIES/PRIMARY HEALTH WORKERS TO IMPROVE ELECTRICITY AND ENHANCE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,YES,HIGH,Providing solar backpacks to improve electricity access in underserved communities directly aligns with BCDA's mandate to provide clean energy and enhance infrastructure development in border communities.,0
ERGP22236679,"SUPPLY OF MOTORCYCLES TO EMPOWER YOUTHS IN TARAUNI FEDERAL CONSTITUENCY, KANO STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,21000000.0,NO,HIGH,"The budget item targets Tarauni Federal Constituency in Kano State, which is not a border community as BCDA's mandate specifically covers border communities along Nigeria's international boundaries, and Kano State does not share an international border.",100
ERGP22236681,"CONSTRUCTION AND FURNISHING OF CLASSROOM BLOCKS IN GOVERNMENT SECONDARY SCHOOL, ILUKE, KOGI WEST SENATORIAL DISTRICT",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"The construction of classroom blocks directly falls under BCDA's mandate to provide educational infrastructure in border communities, as education is explicitly listed as part of their social sector intervention areas.",0
ERGP22236684,"CONSTRUCTION OF CLASSROOMS IN GOMBE CENTRAL SENATORIAL DISTRICT
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,175000000.0,NO,HIGH,"Gombe Central Senatorial District is not located along Nigeria's international boundaries, and BCDA's mandate specifically limits its operations to border communities situated along international borders.",100
ERGP22236686,TRAINING AND EMPOWERMENT OF LESS PRIVILEGED WOMEN IN APA AGILA DISTRICT OF ADO/OKPOKWU/OGBADIBO FEDERAL CONNSTITUENCY,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"This budget item directly aligns with BCDA's mandate to implement empowerment programmes and poverty alleviation initiatives in border communities, as Apa Agila District is located in a border area of Nigeria.",0
ERGP22236694,DISTRIBUTION OF LIVESTOCK FOR ECONOMIC EMPOWERMENT IN KEBBE/TAMBUWAL FEDERAL CONSTITUENCY,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,210000000.0,YES,HIGH,"The distribution of livestock for economic empowerment in Kebbe/Tambuwal Federal Constituency aligns with BCDA's mandate to implement empowerment programmes and agricultural activities in border communities, as both Kebbe and Tambuwal are border areas along Nigeria's international boundaries with Niger Republic.",0
ERGP22236695,"EROSION CONTROL IN TAIWO ROAD LAFIAGI KWARA NORTH SENATORIAL DISTRICT
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"The budget item is for erosion control on a specific road in Kwara North Senatorial District, which does not relate to BCDA's mandate of developing border communities along Nigeria's international boundaries.",100
ERGP22236699,PURCHASE AND INSTALLATION OF 1NO 500KV TRANSFORMER IN TURU 8 WARD PLATEAU STATE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,YES,HIGH,Installing electrical infrastructure like a 500KV transformer in Plateau State (a border state) directly aligns with BCDA's mandate to provide infrastructural development and clean energy provision to border communities.,0
ERGP22236700,SUPPLY AND DISTRIBUTION OF EMPOWERMENT MATERIALS IN RURAL COMMUNITIES WITHIN KEBBE/TAMBUWAL FEDERAL CONSTITUENCY OF SOKOTO STATE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,PARTIAL,MEDIUM,"While the item involves empowerment activities which align with BCDA's mandate for poverty alleviation and empowerment programmes, it targets a general federal constituency rather than specifically identified border communities, which is the Agency's primary focus.",50
ERGP22236703,"EMPOWERMENT OF YOUTHS/WOMEN IN PLATEAU NORTH SENATORIAL DISTRICT
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"The budget item targets Plateau North Senatorial District generally rather than specifically focusing on border communities, which is BCDA's explicit mandate under its establishment act.",100
ERGP22236709,CONSTRUCTION AND FURNISHING OF TWO (2) EXAM HALL AT TWO DIFFERENT LOCATION AND CONSTRUCTION OF FIVE (5) MOTORISE BOREHOLE IN LAFIA/OBI,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,210000000.0,NO,HIGH,"This budget item specifies construction in Lafia/Obi which appears to be in Nasarawa State, an inland state that does not share international boundaries and therefore falls outside BCDA's mandate to develop border communities along Nigeria's international boundaries.",100
ERGP22236714,"COMPLETION OF WELFARE COMPLEX, SPECTATORS STAND, DINING TABLE AT NATSINTA CANTONMENT BARRACKS IN KATSINA STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,105000000.0,NO,HIGH,"The budget item involves construction at a military cantonment barracks which falls under defense infrastructure, not border community development for civilian populations as mandated by BCDA.",100
ERGP22236717,PROVISION OF AGRICULTURAL IMPLEMENTS AND EXTENSION SERVICES TO ENHANCE THE AGRICULTURAL VALUE CHAIN IN KATSINA NORTH SENATORIAL DISTRICT.,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,175000000.0,PARTIAL,MEDIUM,"The item aligns with BCDA's mandate to support agricultural activities in border communities, but it's unclear if Katsina North Senatorial District specifically covers border communities within BCDA's jurisdiction.",50
ERGP22236720,"CONSTRUCTION OF BLOCK OF CLASSROOMS AND PERIMETER FENCING AT NAWAIR UD DEEN PRIMARY SCHOOL, LARANTO, JOS",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"The budget item specifies construction at a school in Jos (Plateau State), but BCDA's mandate is specifically limited to border communities along Nigeria's international boundaries, and Jos is not located in a border community.",100
ERGP22236722,"CONSTRUCTION OF MODERN MARKET HARRY'S TOWN IN DEGEMA LGA, RIVERS WEST SENATORIAL DISTRICT",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,210000000.0,YES,HIGH,"The construction of a modern market in Harry's Town falls directly within BCDA's mandate to execute border development projects in the economic sector, specifically border markets, as Harry's Town in Degema LGA is located in Rivers State which shares international boundaries and would be served by the agency.",0
ERGP22236724,"CONSTRUCTION OF ROAD IN OROSIKIRI,PHASE 2 , BONNY, RIVERS WEST SENATORIAL DISTRICT.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,NO,HIGH,"Bonny Island in Rivers State is not a border community as it is located along Nigeria's coastal area rather than an international land boundary, which falls outside BCDA's mandate to develop communities along Nigeria's international borders.",100
ERGP22236726,FURNISHING OF CLASSROOM BLOCKS IN BONNY NATIONAL GRAMMAR AND FINIMA GIRLS SECONDARY SCHOOL IN RIVERS WEST SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,NO,HIGH,"The budget item targets schools in Rivers West Senatorial District, but BCDA's mandate is specifically limited to border communities along Nigeria's international boundaries, and Rivers State does not share an international border.",100
ERGP22236727,"CONSTRUCTION OF ROAD FROM OWU IJEBU ALONG IGBODU ROAD TO EHIN OSUN AREA 28 IN OGUN EAST SENATORIAL DISTRICT, OGUN STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,175000000.0,NO,HIGH,"The budget item is for road construction in Ogun East Senatorial District which does not appear to be in a border community, while BCDA's mandate is specifically limited to the development of border communities along Nigeria's international boundaries.",100
ERGP22236730,"REHABILITATION OF PADDY ARIKAWE-OYE IGBIMO STREET, SAGAMU, OGUN EAST SENATORIAL DISTRICT, OGUN STATE.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,175000000.0,NO,HIGH,"The budget item involves rehabilitation of a street in Sagamu, which is not a border community, as BCDA's mandate is specifically limited to developing communities along Nigeria's international boundaries.",100
ERGP22236733,"REHABILITATION OF HIGH COURT/AGBELE/IBGEPA/SIMAWA ROAD IN OGUN EAST SENATORIAL DISTRICT, OGUN STATE.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,350000000.0,PARTIAL,MEDIUM,"While road rehabilitation aligns with BCDA's infrastructure development mandate, this appears to be a general road project in Ogun East rather than specifically targeting border communities along Nigeria's international boundaries, which is the Agency's primary focus.",50
ERGP22236735,"PROVISION OF FERTILIZERS TO FARMERS IN FIKA/FUNE FEDERAL CONSTITUENCY, YOBE STATE.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"This budget item aligns with BCDA's mandate to execute agricultural activities and empowerment programmes in border communities, as Yobe State shares international boundaries and falls within the Agency's coverage area.",0
ERGP22236736,"SUPPLY AND INSTALLATION OF TRANSFORMERS IN COMMUNITIES IN KWARA NORTH
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,YES,HIGH,The supply and installation of transformers for clean energy provision in Kwara North communities directly aligns with BCDA's mandate to provide clean energy infrastructure in the social sector for border communities development.,0
ERGP22236737,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS IN BARUTEN LOCAL GOVERNMENT IN KWARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"The construction and furnishing of classrooms in Baruten Local Government falls directly within BCDA's mandate to provide educational infrastructure in border communities, as Baruten is a border local government area in Kwara State along Nigeria's international boundary with Benin Republic.",0
ERGP22236738,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS IN PATIGI LOCAL GOVERNMENT IN KWARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Construction of classrooms falls within BCDA's mandate to provide educational infrastructure in border communities, and Patigi Local Government in Kwara North is located in a border area along Nigeria's international boundary with Benin Republic.",0
ERGP22236740,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS IN EDU LOCAL GOVERNMENT IN KWARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Construction of classrooms falls directly within BCDA's mandate to provide educational infrastructure in border communities, and Edu Local Government in Kwara North is located in a border area along Nigeria's international boundary with Benin Republic.",0
ERGP22236741,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS IN MORO LOCAL GOVERNMENT IN KWARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Construction of classrooms falls directly within BCDA's mandate to provide educational infrastructure in border communities, as education is explicitly listed among the social sector interventions the agency is responsible for delivering.",0
ERGP22236742,CONSTRUCTION AND FURNISHING OF BLOCK OF CLASSROOMS IN KAIAMA LOCAL GOVERNMENT IN KWARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Construction of classroom blocks falls directly under BCDA's mandate to provide educational infrastructure and social sector development in border communities, and Kaiama Local Government in Kwara North is located in a border area along Nigeria's international boundary with Benin Republic.",0
ERGP22236743,PROVISION AND INSTALLATION OF TRANSFORMERS IN SELECTED COMMUNITIES IN KOGI EAST SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,The provision and installation of transformers for electrical infrastructure in Kogi East Senatorial District (which contains border communities along Nigeria's international boundaries) directly aligns with BCDA's mandate to provide clean energy and identify infrastructural projects required for border community development.,0
ERGP22236744,CONSTRUCTION OF LOCK UP SHOPS IN SELECTED MARKETS IN KOGI EAST SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,YES,HIGH,"The construction of lock up shops in markets directly supports BCDA's mandate to develop economic infrastructure in border communities, as border markets are specifically identified as part of their economic sector intervention areas.",0
ERGP22236752,"PURCHASE AND INSTALLATION OF ALL IN ONE SOLAR STREET LIGHTS IN SELECTED COMMUNITIES IN EDO SOUTH SENATORIAL DISTRICT, EDO STATE.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Installing solar street lights in selected communities falls directly under BCDA's mandate to provide clean energy and infrastructure development in border communities, as Edo State shares international boundaries and such projects align with the agency's social sector interventions.",0
ERGP22236762,"PURCHASE AND INSTALLATION OF ALL-IN-ONE SOLAR STREET LIGHTS IN OFUNAMA, UHEN, EKIADOLOR. EVBUOMORE, OGBOGIRI MARKET ROAD IN EDO SOUTH",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,YES,HIGH,"The installation of solar street lights in border communities directly aligns with BCDA's mandate to provide clean energy and infrastructural development in border areas, as these locations in Edo South fall within Nigeria's border regions.",0
ERGP22236765,"CONSTRUCTION OF BRIDGE IN BALEE TOWN IN ALBASU/GAYA/AJINGI FEDERAL CONSTITUENCY, KANO STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"The budget item involves construction in Albasu/Gaya/Ajingi Federal Constituency in Kano State, which is not a border area since Kano State does not share international boundaries and therefore falls outside BCDA's mandate to develop border communities along Nigeria's international boundaries.",100
ERGP22236766,"PROVISION AND INSTALLATION OF SOLAR POWERED STREET LIGHTS IN SELECTED COMMUNITIES IN NNEWI NORTH LGA, ANAMBRA STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"Nnewi North LGA in Anambra State is not a border community as BCDA's mandate is specifically limited to communities along Nigeria's international boundaries, and Anambra State does not share an international border.",100
ERGP22236767,"SUPPLY OF AGRICULTURAL WATER PUMPS FOR IRRAGATION IN ALBASAU/GAYA/AJINGI FEDERAL CONSTITUENCY, KANO STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,PARTIAL,MEDIUM,"While agricultural activities fall within BCDA's economic sector mandate, this budget item would only align if the specified constituencies contain border communities, which is not clearly established from the item description.",50
ERGP22236768,"CONSTRUCTION OF RURAL ACESS ROADS TO GOROBI AND TOLA COMMUNITIES, MAYO BELWA LGA, ADAMAWA SOUTH SENATORIAL DISTRICT",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,350000000.0,YES,HIGH,"Construction of rural access roads to specific communities in Mayo Belwa LGA falls directly within BCDA's mandate to provide infrastructural development for border communities, as Adamawa State shares international boundaries and such road construction represents core infrastructure intervention in the Agency's designated coverage area.",0
ERGP22236769,"SUPPLY OF AGRICULTURAL INPUTS TO ADAMAWA SOUTH SENATORIAL DISTRICT
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,140000000.0,PARTIAL,MEDIUM,"While BCDA's mandate includes agricultural activities and empowerment programmes, the budget item targets a senatorial district rather than specifically focusing on border communities within that district as required by the agency's mandate.",50
ERGP22236770,"PROVISION OF PALLIATIVE IN ABBA NA SHEHU JOS NORTH LGA, PLATEAU STATE.
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"Jos North LGA in Plateau State is not a border community as BCDA's mandate specifically covers border communities along Nigeria's international boundaries, and Plateau State does not share an international border.",100
ERGP22236773,"EMPOWERMENT TO ABBA NA SHEHU COMMUNITY, JOS NORTH LGA, PLATEAU STATE.
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"Jos North LGA in Plateau State is not a border community as BCDA's mandate specifically covers communities along Nigeria's international boundaries, while Plateau State does not share any international borders.",100
ERGP22236775,"CONSTRUCTION OF MILITARY CAMP IN EKE, OKPOKEU LGA IN BENUE SOUTH SENATORIAL DISTRICT",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,28000000.0,NO,HIGH,"Construction of military camps falls outside BCDA's mandate, which focuses on social and economic development of border communities rather than military infrastructure or security facility construction.",100
ERGP22236778,EMPOERMENT OF WOMEN AND YOUTHS ON POULTRY FARMING IN ADAMAWA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,28000000.0,YES,HIGH,"This budget item directly aligns with BCDA's mandate to implement empowerment programmes and agricultural activities in border communities, as Adamawa North Senatorial District contains border communities along Nigeria's international boundaries with Cameroon.",0
ERGP22236779,"SUPPLY OF POWER TILLERS FOR FARMERS ACROSS ZURU/FAKAI/DANKOP-WASAGU AND SAKABA FEDERAL CONSTITUENCY, KEBBI STATE,KEBBI STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,105000000.0,YES,HIGH,"The supply of power tillers for farmers directly supports agricultural activities in border communities, which is explicitly mentioned as part of BCDA's economic sector interventions under their mandate to promote sustainable economic development of border communities.",0
ERGP22236780,POVERTY ALLEVIATION/EMPOWERMENT FOR WOMEN IN ZAMFARA NORTH SENATORIAL DISTRICT,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,28000000.0,PARTIAL,MEDIUM,"While BCDA's mandate includes poverty alleviation and empowerment programmes, this budget item would only align if Zamfara North Senatorial District contains border communities, as the agency's scope is specifically limited to border areas along Nigeria's international boundaries.",50
ERGP22236782,FACILITATION OF ZURU EMIRATE ANNUAL UHOLA IN ZURU/FAKAI/DANKOP-WASAGU AND SAKABA FEDERAL CONSTITUENCY,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,PARTIAL,MEDIUM,"While the budget item involves activities in border communities that BCDA serves (Zuru/Fakai area is in Kebbi State which shares international boundaries), facilitating traditional/cultural ceremonies like the Uhola festival is not explicitly within BCDA's core mandate of infrastructure, social services, and economic development for border communities.",50
ERGP22236784,PROVISION OF SOLAR STREET LIGHT WITHIN SOME LOCATION IN FADAMA MADA BAUCHI TOWN BAUCHI STATE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,21000000.0,NO,HIGH,"The budget item targets Bauchi town which is not a border community, as BCDA's mandate specifically covers border communities along Nigeria's international boundaries, not general towns within border states.",100
ERGP22236788,"SUPPLY OF BACK TO SCHOOL KITS FOR PRIMARY SCHOOL PUPILS; SCHOOL BAGS, EXERCISE BOOKS AND SCHOOL UNIFORM IN ZURU/FAKAI/DANKOP-WASAGU AND",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,YES,HIGH,"This budget item directly supports education provision in border communities, which falls under BCDA's social sector mandate to provide educational facilities and services to underdeveloped border areas.",0
ERGP22236793,"REHABILITATION OF BLOCKS OF CLASSROOMS & PERIMETER FENCING OF ISLAMIYA PRI SCH. AND SECONDARY SCHOOL, BAUCHI RD, JOS NORTH, PLATEAU STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"This budget item targets a school in Jos North, Plateau State, which is not a border community as BCDA's mandate specifically covers border communities along Nigeria's international boundaries, and Jos North is located in the interior of the country far from any international border.",100
ERGP22236795,"CONSTRUCTION OF CULVERTS AND DRAINS IN SELECTED AREAS ACROSS ZURU/FAKAI/DANKOP-WASAGU AND SAKABA FEDERAL CONSTITUENCY, KEBBI STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,87500000.0,YES,HIGH,"Construction of culverts and drains constitutes infrastructural development in border communities, which directly aligns with BCDA's mandate to identify, determine, and execute infrastructural projects for the overall development of border communities in border states like Kebbi.",0
ERGP22236799,"PROVISION OF MED EQUIPMENT AND SOME FOODSTUFF ITEMS TO COMMUNITIES IN RIVERS SOUTH EAST SENATORIAL DISTRICT, RIVERS ST",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,42000000.0,NO,HIGH,"BCDA's mandate specifically focuses on border communities along Nigeria's international boundaries, while Rivers South East Senatorial District is not a border area as Rivers State does not share international boundaries with neighboring countries.",100
ERGP22236801,"FLOOD CONTROL IN DIRIN- DAJI TOWN, SAKABA L.G.A, FEDERAL CONSTITUENCY, KEBBI STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,87500000.0,YES,HIGH,"Flood control infrastructure in Dirin-Daji Town falls within BCDA's mandate to identify and execute infrastructural development projects for border communities, as Kebbi State shares international boundaries and such projects address the infrastructure gaps in border areas that the agency was established to remedy.",0
ERGP22236802,"CONSTRUCTION OF CLASSROOMS IN AKKO & YAMALTU DEBA LGA GOMBE STATE
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,Gombe State does not share international boundaries and therefore falls outside BCDA's mandate to develop border communities along Nigeria's international borders.,100
ERGP22236804,"PROVISION OF TRANSFORMERS IN OGBARU LGA IN OGBARU FEDERAL CONSTITUENCY
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,YES,HIGH,"Providing transformers falls under BCDA's mandate to provide clean energy and identify infrastructural projects required for the overall development of border communities, and Ogbaru LGA in Anambra State is a border area along Nigeria's international boundary.",0
ERGP22236805,"EMPOWERMENT OF WOMEN AND YOUTHS IN KANO SOUTH SENATORIAL DISTRICT, KANO STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,105000000.0,NO,HIGH,"The budget item targets Kano South Senatorial District in Kano State, which does not share international boundaries and therefore falls outside BCDA's mandate to develop border communities along Nigeria's international borders.",100
ERGP22236810,"ENTREPRENEURIAL SKILLS ACQUISITION PROGRAMME AND EMPOWERMENT FOR WOMEN AND YOUTHS IN BODO COMMUNITY, GOKANA LOCAL GOVERNMENT AREA,",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,YES,HIGH,"The budget item directly aligns with BCDA's mandate to execute empowerment programmes and poverty alleviation initiatives in border communities, as Bodo community in Gokana LGA is located in Rivers State which shares international boundaries.",0
ERGP22236811,"CONSTRUCTION AND RENOVATION OF MARKET STALLS TO EMPOWER RURAL DWELLERS IN IHIALA FEDERAL CONSTITUENCY, ANAMBRA STATE",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"Ihiala Federal Constituency in Anambra State is not located along Nigeria's international boundaries, and BCDA's mandate specifically covers border communities situated along international boundaries across 21 border states.",100
ERGP22236814,"ENTREPRENEURIAL SKILLS ACQUISITION PROGRAMME AND EMPOWERMENT FOR WOMEN AND YOUTHS IN BODO COMMUNITY, GOKANA LOCAL GOVERNMENT AREA,",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,YES,HIGH,"The budget item directly aligns with BCDA's mandate to execute empowerment programmes and poverty alleviation initiatives in border communities, as Bodo community in Gokana LGA is within Rivers State which shares international boundaries.",0
ERGP22236817,EMPOWERMENT OF YOUTHS IN SKILL ACQUISITION IN IFE EAST LOCAL GOVERNMENT ILE-IFE OSUN STATE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,35000000.0,NO,HIGH,"The budget item targets Ife East Local Government in Osun State, which is not a border community as BCDA's mandate specifically covers border communities along Nigeria's international boundaries and Osun State does not share international borders.",100
ERGP22236820,EMPOWERMENT OF WOMEN AND WIDOWS IN IFE EAST AND IFE CENTRAL LOCAL GOVERNMENT ILE-IFE OSUN STATE,161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"Ife East and Ife Central Local Government areas in Osun State are not border communities as they are located in the interior of Nigeria, not along international boundaries, which falls outside BCDA's mandate to serve border communities across 21 states that share international boundaries.",100
ERGP22236825,"SOLAR STREETLIGHT IN IJEBU-IDOWU ODOGBOLU LGA, OGUN STATE
",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"Ijebu-Idowu in Odogbolu LGA, Ogun State is not a border community as it is located in the interior of the state, not along Nigeria's international boundaries, which falls outside BCDA's mandate to develop only border communities.",100
ERGP22236827,"CONSTRUCTION OF MARKET STALLS IN SELECTED MARKETS IN IKONO/INI FEDERAL CONSTITUENCY, AKWA IBOM.",161022001,BORDER COMMUNITIES DEVELOPMENT AGENCY (BCDA) HQTRS,,70000000.0,NO,HIGH,"The budget item specifies construction in Ikono/Ini Federal Constituency in Akwa Ibom State, which does not share international boundaries and therefore falls outside BCDA's mandate to develop border communities along Nigeria's international borders.",100
